time,meas_r_x,meas_r_y,meas_v_x_dot,meas_v_y_dot,state_z
0.0,0.0,-0.75,-0.04371319956698951,0.10228831396966183,0.4
0.010198831558227539,0.0,-0.7353783575285784,0.081829281820997,0.15605179205954964,0.4
0.020397424697875977,0.0,0.0,0.08621645052001377,0.01971901419388057,0.4
0.030672788619995117,0.7299011555060559,-0.7299011555060559,0.005677788069926991,0.05395690153787083,0.4
0.040868520736694336,0.7356019081470395,0.0,0.0640508026270154,0.150608856478061,0.4
0.05129599571228027,0.0,-2.157761112127309,0.10174716914781107,0.12544734097134325,0.4
0.06154370307922363,0.0,0.0,0.06957906407390976,0.09315141065555962,0.397
0.07172918319702148,0.7363423140844081,0.0,-0.010537563958975073,0.14890906541336688,0.397
0.0819246768951416,0.0,0.0,0.06108744360219148,0.14900489511076553,0.397
0.092132568359375,0.0,0.0,0.13272831343889446,0.08534943438037793,0.397
0.1023714542388916,0.7325015717778554,-0.7325015717778554,0.09572063160183397,-0.025908030289287093,0.397
0.11254715919494629,0.737049671977507,0.0,0.09903885493748069,0.07681613103461521,0.397
0.12271928787231445,0.0,0.0,0.08134332392841581,0.14057930563350282,0.397
0.13289737701416016,0.73687702037948,0.0,0.04492190435205318,0.1410519372925107,0.397
0.14313149452209473,0.0,0.0,0.04986913274427527,0.17725317643693556,0.397
0.15330052375793457,1.4750670542999156,0.0,0.15925486664354063,0.2038679802882188,0.397
0.16347146034240723,0.0,0.0,0.20972898445027197,0.16329021896957122,0.397
0.17364072799682617,0.0,0.0,0.15817977598648192,0.09943360954719213,0.397
0.1838235855102539,0.0,-0.7365319597284008,0.11974179146759967,0.1622397652318634,0.397
0.1940009593963623,0.73692880736524,0.0,0.16978484507062616,0.28459052198013424,0.397
0.20421457290649414,0.0,0.0,0.13428102277791448,0.25002115410783843,0.398
0.21439576148986816,0.0,0.0,0.03225181603800442,0.21833893350336459,0.398
0.22457003593444824,0.0,0.0,0.07469530243817736,0.23463908343892348,0.398
0.23473787307739258,0.0,0.0,0.15626836103398553,0.3161879291638308,0.398
0.2449040412902832,0.0,0.0,0.11274173912053254,0.23786254603843038,0.398
0.25525403022766113,0.0,0.0,0.06911761917742199,0.21964020786707364,0.398
0.2654542922973633,0.0,0.7352752261412243,0.07134435523621241,0.19700037810659785,0.397
0.2756633758544922,0.0,0.0,0.08019109726330424,0.2099142654977048,0.397
0.2858548164367676,0.0,1.471823328498573,0.054182654196036836,0.2211741691349552,0.397
0.29606127738952637,0.7348286575252867,-0.7348286575252867,0.10186168722607854,0.2703448194958701,0.397
0.3064429759979248,0.0,0.7224251331986037,0.12888956298069096,0.2485059224261009,0.396
0.31664371490478516,0.0,0.0,0.13471633575605885,0.2650547199348768,0.396
0.3268394470214844,0.0,0.0,0.08016820355478978,0.3085884946711582,0.396
0.3370952606201172,0.0,0.0,0.09804968260694308,0.27181838972898437,0.396
0.34735107421875,0.0,0.0,0.02433681666208775,0.21625483228204795,0.396
0.35754966735839844,0.0,0.0,0.031988543339422845,0.2752071157247096,0.396
0.36775684356689453,0.0,0.0,0.14063567184169184,0.31136936684817784,0.4
0.37794017791748047,0.0,0.7364974714365986,0.08103622849789932,0.290350486934459,0.4
0.3881871700286865,0.0,0.731922101491426,-0.013831919190723414,0.2758633636114455,0.4
0.39836859703063965,0.0,0.0,0.0197803762263431,0.3735596128527677,0.397
0.4085423946380615,0.0,0.0,0.09988103447511967,0.3456404729863625,0.397
0.41872119903564453,0.0,0.0,0.10450895986897729,0.267953225827755,0.397
0.4288907051086426,0.0,1.4749978899985934,0.057132204324769856,0.29149162403999873,0.397
0.43911099433898926,0.0,0.0,0.07667439289453663,0.3402907049785684,0.397
0.4493253231048584,-0.7342626394659446,0.7342626394659446,0.07998776954134591,0.3238144600472123,0.397
0.459531307220459,-0.7348629896979466,0.0,0.04711207189007709,0.2581747495251831,0.395
0.46970438957214355,0.0,0.7372396822048793,0.041306424739378185,0.28561577517605513,0.395
0.4798712730407715,0.0,0.0,0.042326962535571194,0.379894607501674,0.395
0.49009037017822266,0.0,0.0,0.022395426096669002,0.3516849199575982,0.395
