time,meas_r_x,meas_r_y,meas_v_x_dot,meas_v_y_dot,state_z
0.0,0.0382503393046941,0.023279285935243036,0.10963325324438264,-0.0657159597677289,0.402
0.01018667221069336,0.056520044075391435,-0.03785940683737409,0.07855720966882426,-0.0951591621735646,0.402
0.020380258560180664,0.24706701907730463,-0.016648075638662208,0.08072867103454423,-0.017056347052805912,0.402
0.030553579330444336,0.5422187860045079,-0.016251996299521718,0.11473198805127008,-0.08818042771895183,0.402
0.04072427749633789,0.439096911682967,-0.00013812669196418417,0.014835942536237982,-0.06867988798032909,0.402
0.05088973045349121,0.6512002455976084,0.14789161556888406,-0.07980277084166608,0.0015455667866253742,0.402
0.061116933822631836,-2.7614533386463362,-0.26729546526697096,-0.046059422815444805,-0.018449852957679744,0.402
0.0713205337524414,0.4472456167605791,-0.05908247831879488,-0.0400225103065341,-0.06088940752319548,0.402
0.081512451171875,0.9061133815891244,-0.24708303807547616,-0.07742104771367729,-0.032972565505042496,0.402
0.09168171882629395,-1.5105981570986704,0.1979765457224169,-0.2310611509247156,0.019600989252719858,0.402
0.10184645652770996,0.8471845012974204,-0.024207357164948404,-0.24998384211281718,-0.005380010250598609,0.404
0.11206769943237305,1.5861689397765464,0.011306878804167048,-0.3475157227981225,0.018096491528258887,0.404
0.12224578857421875,-2.9455640497052142,0.1925721768353783,-0.3115096336168093,-0.01675239971982214,0.404
0.1324176788330078,0.4227501869562506,-0.21001698892919565,-0.3428326061236973,-0.002707767959233269,0.404
0.14258098602294922,1.4315598855290714,-0.00842529649172045,-0.3428326061236973,-0.002707767959233269,0.404
0.15274500846862793,0.5266449233267079,-0.2579563538767779,-0.5026924645707526,0.007803611297914806,0.404
0.16290831565856934,0.5089193637896531,0.2108869877408125,-0.5146004798611467,0.03762281429923041,0.407
0.1730961799621582,-2.96292791991277,-0.004004923900731164,-0.49789950855517306,-0.0037262096507353695,0.407
0.18327760696411133,0.11142239464998006,-0.25494280749055603,-0.5115911673976973,-0.08497102894739858,0.407
0.19343924522399902,0.08642702425988134,-0.08806689332241144,-0.5533275617612168,-0.022301395779546825,0.411
0.2035996913909912,0.12939676756039292,-0.07554412791925756,-0.6386375506905251,0.053267512736021747,0.411
0.21376347541809082,0.06044211916821574,-0.0083032779285615,-0.629178716147772,0.09945675220248829,0.411
0.22392654418945312,-0.013619194814113571,-0.19802451938438426,-0.6614921177874047,-0.030567010835632603,0.411
0.23416709899902344,-0.2653505436051848,0.013372414088927797,-0.6821924692401905,-0.010300256500732591,0.411
0.24433255195617676,-0.3427477287046529,-0.009331671329289621,-0.622365499364155,0.00945749147510385,0.411
0.25449299812316895,-0.4816168310274825,0.18402835516340943,-0.7162193744947943,-0.0028126435609978385,0.412
0.26465272903442383,-0.7928013736604668,-0.07515229841907617,-0.7065822466422417,0.03688855351723426,0.412
0.2748117446899414,3.4554632893489563,-0.03676286067100733,-0.6034796322447109,0.0022416939269834027,0.412
0.28497767448425293,0.8390302682936058,-0.01609100149149185,-0.6277897652265393,-0.04070129637563331,0.412
0.2952876091003418,0.004303967947923566,-0.06359003178288145,-0.679534637809646,0.047098310947272785,0.41
0.30546069145202637,-0.2761022349221107,-0.02738307263750699,-0.6003842195260648,0.06993699330099111,0.41
0.3156712055206299,2.4943756854151125,-0.020110899236578897,-0.6841172863328515,0.029220953531293406,0.41
0.3258950710296631,0.955759419074993,0.02427791546579216,-0.7137724358635443,0.0892273390136962,0.41
0.3361470699310303,-0.37887885955498,0.02568297729424503,-0.6602230459004994,0.033573542098544726,0.41
0.34635496139526367,-0.772774175875167,0.0192145269347288,-0.6834799651205931,-0.07544460012889116,0.41
0.3565223217010498,4.76893017854293,-0.022749593931553836,-0.6560376312447848,-0.007623062808431122,0.414
0.3667020797729492,-1.4758828070205663,-0.013348361985348684,-0.5987885679546976,0.0321129396731535,0.414
0.37691259384155273,4.102581197506778,-0.2335887071707955,-0.6885972766818979,0.060905538947923624,0.414
0.38718438148498535,-0.9833023035584281,-0.030655766815270682,-0.5564435957274578,0.12174856997414939,0.414
0.39734458923339844,3.0944791299404213,-0.019763162073298327,-0.5484917481957472,0.041935712137506916,0.417
0.4074978828430176,-0.8092970365760409,-4.137493386690515e-05,-0.5671118178898495,0.006185149418094006,0.417
0.4176506996154785,2.5031221204024856,-0.39801349942306474,-0.4968713769907388,0.05381883751260706,0.417
0.42780208587646484,3.4343037959357914,0.023756145445204033,-0.40584104933947956,-0.026468545598226836,0.417
0.4379551410675049,-1.7796408366011653,0.056393464114358846,-0.4384309741555906,-0.04288321147902788,0.417
0.44822096824645996,2.748626167236556,-0.1839239355659083,-0.3310843577814549,0.03069406692562484,0.417
0.4583704471588135,2.3146120108261936,-0.48753605538680683,-0.3679014986782657,0.008279756480166444,0.419
0.4685180187225342,2.1719835770399323,-0.2686222051831993,-0.33775163279317244,-0.04166217676492129,0.419
0.4786641597747803,-1.10141201463751,-0.06808057367296479,-0.3140609898014922,0.02679108380968836,0.419
0.4888148307800293,3.0849218927177633,-0.26937081468845336,-0.1377059560754424,0.03731135583778094,0.419
0.49897074699401855,2.679688632389351,-0.040981579651593866,-0.14317870819476516,0.0612871436521981,0.419
0.5092418193817139,-1.3092332207380868,-0.053921973525310044,-0.02722066701098022,0.09076647700793333,0.419
0.5194001197814941,2.2751036209088156,-0.09062735028725842,-0.04906840387394444,0.05209644264820969,0.419
0.5295553207397461,2.9238945702045203,-0.048149589759292,-0.050187279628600104,0.06771582974404852,0.419
0.539705753326416,-1.1218994631132893,-0.20332778443256141,0.04486473027054061,0.05171856831894989,0.419
0.5498573780059814,2.1015124411180883,-0.0011479292728420439,0.15871311699893553,0.03476050312971007,0.419
0.5600438117980957,-1.1184520340854767,-0.03636187531890447,0.09366693855958831,0.07454331811842985,0.422
0.5704293251037598,1.6748297931218508,-0.03233425802384134,0.19389893469271977,0.1801483671862061,0.422
0.5903480052947998,-0.002147331608630051,-0.0449527289178914,0.10946045676338273,0.0936132098909606,0.422
0.600867509841919,-0.9063985992872436,-0.024025856462569228,0.29297938972654347,0.13705166120165777,0.425
0.6111273765563965,1.881622170583468,0.05110092483877283,0.32657436862538475,0.05870656892594944,0.425
0.6249439716339111,-0.3382288626974974,0.03493193833204811,0.42818682081027404,0.08513863085718196,0.425
0.6353027820587158,-0.39968788900534097,0.05504049765481539,0.44661329206709116,0.0796821278439259,0.425
0.6455841064453125,1.2921038326130572,0.28629295906456137,0.4119450862044317,0.08131151481324742,0.425
0.6558592319488525,0.9130787704394627,0.00891841470915443,0.43642423192514057,0.05875939794319248,0.428
0.6661450862884521,-0.10417683449668695,-0.02562085591666429,0.45564398413920415,0.06535519125663526,0.428
0.6763613224029541,-0.28584612063987797,-0.0031302008800543697,0.49031872968604956,0.12452655041019364,0.428
0.6865766048431396,1.2048025073372586,0.014377105709878801,0.5344008799589154,0.06869270435571802,0.428
0.6967880725860596,1.180725299967248,0.02631414310768047,0.5156934794577135,0.09635262816287898,0.428
0.7069845199584961,0.21301217337746042,0.035917120335035524,0.510432700532762,0.10347819392597024,0.428
0.717181921005249,-0.02374445927063707,0.23012853977342485,0.4672089054361043,0.034073011912680036,0.428
0.7273688316345215,-0.22514122449455923,0.0472782063315187,0.5321054548629378,0.0862706520122617,0.428
0.7375719547271729,0.12491745069833915,0.0478158804395436,0.498005057733803,0.027908821192430138,0.428
0.7477676868438721,0.12732571532396283,0.254600730466093,0.48203816792642074,0.05147024532884302,0.428
0.7579545974731445,0.07472482833201692,0.03942452793361886,0.5738678736494764,0.08824169838016321,0.428
0.7681794166564941,0.10770282300141386,-0.0024442213338472275,0.5315409405760412,-0.031960504927198784,0.428
0.7783663272857666,0.006309715547317892,-0.007382854852921818,0.5744547427537168,0.0029804025425958927,0.428
0.7885551452636719,0.5626813718727791,0.0407783350777679,0.580461256733973,0.04631816226413987,0.428
0.798771858215332,0.13321597332495314,0.4267860238743152,0.5097543447940953,0.03479836983670862,0.43
0.8090047836303711,0.0037026049508593764,0.005167703719050695,0.5094158499276406,0.06485872335179724,0.43
0.8193700313568115,0.2557475256835531,0.027276988930612048,0.5383061017929749,-0.006870805027324348,0.43
0.829744815826416,0.1469011653721025,-0.1358890665844895,0.520246209394005,-0.020982274263172916,0.43
0.8399362564086914,0.06771510503497279,0.2268079958772567,0.520543886372145,-0.0101097222943819,0.43
0.850231409072876,0.0803759010276691,0.02110949505556293,0.4273842127915122,-0.04071627965124215,0.43
0.8604037761688232,0.2755001522110598,0.00039499432437300043,0.3953710285907424,-0.0018380786801230702,0.43
0.8705720901489258,0.27532164540639725,0.03187701364436029,0.42971016893071656,-0.0467023591632309,0.43
0.8807346820831299,0.2740535581456653,0.011082218731460343,0.4002201590839154,-0.0402117343160252,0.43
0.8908967971801758,0.3177264570242368,0.0016581022304749428,0.3427343796373806,0.05690913526700442,0.43
0.9011232852935791,0.36112559947894746,-0.0067103808742301685,0.4473022958683139,0.04865977152492307,0.434
0.9113433361053467,-1.2625735063327101,0.034893651815144484,0.4027884087626449,-0.007577448440915957,0.434
0.9215126037597656,0.10821844070498406,0.04629268131886648,0.35035224949583416,0.03830968037539885,0.434
0.9316813945770264,0.07083534364959362,0.22152905711893742,0.26142813090353406,0.03737951595778649,0.434
0.9418468475341797,0.27188033180396604,0.012717211388606323,0.20300712633316412,-0.04077269735099556,0.434
0.9520199298858643,0.33070277481939925,-0.018479835484675612,0.238536174294862,0.016333516361597394,0.434
0.9622511863708496,0.4819955407531853,0.021316877675932735,0.18919200186405288,0.0644865802038718,0.431
0.9724152088165283,-0.911028651171234,0.2210301620340838,0.17326910084878985,0.03525751653487781,0.431
0.9825789928436279,-0.4923341170665158,0.03835482944260348,0.1868485170083306,-0.05934931856582486,0.431
0.992739200592041,0.08181309016735212,0.01891268205770718,0.13902428712861728,-0.017792580057078483,0.431
1.002922534942627,0.33270984025712647,0.020041491676264022,0.14847532374229647,0.054225915833801513,0.432
1.0131282806396484,0.33483910398747,0.0032014878699536168,0.05705109625094623,0.05126856939803835,0.432
1.0233497619628906,0.5644617099635779,0.23019758565624981,0.09893453122972658,0.06572369553383874,0.432
1.0335156917572021,0.04953951942785587,0.03680034725804935,-0.01166164205091258,0.0045426673068746995,0.432
1.0436785221099854,-1.3225978780903191,0.000932659886534384,-0.07446015914339471,0.03924952121633524,0.432
1.0538485050201416,0.17216592017820545,-0.0021571942159918996,-0.01843518238413093,0.0402118533615216,0.429
1.0640146732330322,0.2492369544897293,-0.05365405182965529,-0.08764226030920352,-0.07773297547430175,0.429
1.074326992034912,0.4782954132773685,0.23684088764983002,-0.05591062256208442,0.04366115962135349,0.429
1.0845355987548828,-0.6589179890274385,-0.022512193232246257,-0.0405233361140558,0.01639007885603972,0.429
1.0947189331054688,0.31365831946226036,-0.004235486977890928,-0.06375012684332342,0.02396104892666763,0.437
1.1048998832702637,-1.1615139887074326,0.019902696339729593,0.0036947437725721455,-0.04573339059843644,0.437
1.1151607036590576,0.19070484576505173,0.01954650506339451,-0.13582005615259543,-0.012921485535363545,0.437
1.1253740787506104,0.26003947347936246,0.04390190628248301,-0.11179430383727158,0.07351533169965414,0.437
1.1355433464050293,0.01767302124720325,0.05260000765066911,-0.1666609368041293,0.0155910836768012,0.437
1.1457059383392334,0.6770153436018068,0.19279130442651826,-0.12909876302028703,0.013237066534436001,0.437
1.155876874923706,0.4244329500209343,0.16083069507251022,-0.2216883905161911,-0.061912820344849295,0.433
1.1660408973693848,0.23927587980223897,-0.23251694084012844,-0.21968535846288267,-0.014000713050142864,0.433
1.1763899326324463,0.30414474253675333,0.02698954832041009,-0.2354636570741361,-0.08054497519756196,0.433
1.1865901947021484,-1.2851281407558872,0.22713232669287978,-0.3103602544361154,-0.10028392516601232,0.433
1.1967511177062988,0.11514599984586313,0.01985914234077692,-0.3385637536294174,-0.09701737143936051,0.436
1.2069287300109863,0.06094160990503129,-0.00044876029610269367,-0.346981866759715,-0.11191502790578121,0.436
