pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783703845.030263,2026-07-10T10:17:25,,20260710_101720,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783703845.0404294,2026-07-10T10:17:25,,20260710_101720,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783703845.0509622,2026-07-10T10:17:25,276661,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.02197440341114998,0.0013245093869045377,0.9998859167098999,0.16151024401187897,-0.2075497955083847,-0.04181190952658653,0.0,-2.0,70.0,23.0,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783703845.0611415,2026-07-10T10:17:25,276671,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.02330961637198925,0.0036303941160440445,1.0014070272445679,0.029115645214915276,-0.08096147328615189,0.07053021341562271,0.0,0.0,66.0,23.0,0.023,0.003874206682667136,-0.0024045142345130444,0.024357877671718597,0.004302733112126589,0.0016825372586026788,0.00039234760333783925,0.19029611349105835,1.2479662895202637,0.048882439732551575,,,,,,,,,,,,,,,,,,,,,False,
1783703845.0713632,2026-07-10T10:17:25,276681,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.023611251264810562,0.004678398836404085,1.000976800918579,0.2888946235179901,0.356212854385376,-0.11802110075950623,2.0,-3.0,78.0,23.0,0.023,0.003874206682667136,-0.0024045142345130444,0.024357877671718597,0.004302733112126589,0.0016825372586026788,0.00039234760333783925,0.19029611349105835,1.2479662895202637,0.048882439732551575,,,,,,,,,,,,,,,,,,,,,False,
1783703845.0815554,2026-07-10T10:17:25,276691,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.022307410836219788,0.004243673291057348,0.9982315897941589,-0.08118675649166107,-0.13046221435070038,0.14461301267147064,-1.0,2.0,52.0,23.0,0.023,0.0041516441851854324,-0.002735100919380784,0.02437451109290123,0.0052865371108055115,-6.265319098019972e-05,0.0006453313981182873,0.20309527218341827,1.2441685199737549,0.05008484050631523,,,,,,,,,,,,,,,,,,,,,False,
1783703845.0917363,2026-07-10T10:17:25,276701,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.023964421823620796,0.004330025985836983,0.9990860819816589,0.1557140201330185,0.12264366447925568,-0.10519246011972427,0.0,1.0,52.0,25.0,0.025,0.0041516441851854324,-0.002735100919380784,0.02437451109290123,0.0052865371108055115,-6.265319098019972e-05,0.0006453313981182873,0.20309527218341827,1.2441685199737549,0.05008484050631523,0.02467941865324974,0.0020398690830916166,3.109431190750911e-06,0.00020514641073532403,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28300000000000003,32.766,2.843,,,,,False,
1783703845.1019287,2026-07-10T10:17:25,276711,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.02563268318772316,0.0048771933652460575,1.000631332397461,0.05876018851995468,-0.04439416155219078,0.09441609680652618,0.0,0.0,65.0,25.0,0.025,0.0038471664302051067,-0.0027336629573255777,0.02467941865324974,0.0035419086925685406,0.00013602930994238704,0.0021184710785746574,0.2037103921175003,1.2555488348007202,0.050881754606962204,0.02467941865324974,0.0020398690830916166,3.109431190750911e-06,0.00020514641073532403,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28300000000000003,32.766,2.843,,,,,False,
1783703845.112113,2026-07-10T10:17:25,276721,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.02509927563369274,0.003906495403498411,1.0010803937911987,-0.25445809960365295,-0.0689719170331955,-0.1922953873872757,0.0,0.0,71.0,25.0,0.025,0.0038471664302051067,-0.0027336629573255777,0.02467941865324974,0.0035419086925685406,0.00013602930994238704,0.0021184710785746574,0.2037103921175003,1.2555488348007202,0.050881754606962204,0.02467941865324974,0.0020398690830916166,3.109431190750911e-06,0.00020514641073532403,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28300000000000003,32.766,2.843,,,,,False,
1783703845.1223936,2026-07-10T10:17:25,276733,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.023053551092743874,0.0029582802671939135,0.9977985620498657,-0.021642394363880157,-0.10332606732845306,0.039319660514593124,0.0,-1.0,69.0,25.0,0.025,0.003211896400898695,-0.0027354718185961246,0.02472279593348503,0.0005690836696885526,0.00035815563751384616,0.0021799642127007246,0.20435044169425964,1.2801730632781982,0.05075729265809059,0.02467941865324974,0.0020398690830916166,3.109431190750911e-06,0.00020514641073532403,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28300000000000003,32.766,2.843,,,,,False,
1783703845.1326253,2026-07-10T10:17:25,276743,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.02530418150126934,0.004246827214956284,0.9997018575668335,0.08674044907093048,-0.006550661753863096,0.1752604991197586,0.0,1.0,61.0,24.0,0.024,0.003211896400898695,-0.0027354718185961246,0.02472279593348503,0.0005690836696885526,0.00035815563751384616,0.0021799642127007246,0.20435044169425964,1.2801730632781982,0.05075729265809059,0.02467941865324974,0.0020398690830916166,3.109431190750911e-06,0.00020514641073532403,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28300000000000003,32.766,2.843,,,,,False,
1783703845.1428397,2026-07-10T10:17:25,276752,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.024761037901043892,0.0025498445611447096,0.9985144734382629,0.11169253289699554,0.1636074185371399,-0.047079287469387054,0.0,1.0,61.0,24.0,0.024,0.0032084600534290075,-0.002736627124249935,0.02444438822567463,0.0008006318239495158,0.0002745914098341018,0.00037076897569932044,0.2038171887397766,1.2811224460601807,0.05070105940103531,0.02444799430668354,0.00032577148522250354,3.2211535199166974e-06,0.0002136497787432745,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28300000000000003,32.766,2.843,2018.6739501953125,809.9484252929688,31.523637771606445,,False,
1783703845.1532292,2026-07-10T10:17:25,276763,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.02514668181538582,0.0029434766620397568,0.998783528804779,0.185735285282135,0.2197771966457367,-0.0340399444103241,0.0,0.0,69.0,24.0,0.024,0.0032084600534290075,-0.002736627124249935,0.02444438822567463,0.0008006318239495158,0.0002745914098341018,0.00037076897569932044,0.2038171887397766,1.2811224460601807,0.05070105940103531,0.02444799430668354,0.00032577148522250354,3.2211535199166974e-06,0.0002136497787432745,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28300000000000003,32.766,2.843,2018.6739501953125,809.9484252929688,31.523637771606445,,False,
1783703845.1634593,2026-07-10T10:17:25,276773,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.024171944707632065,0.0033571231178939342,1.0008443593978882,-0.01316345576196909,0.37270817160606384,0.0645562931895256,0.0,0.0,78.0,24.0,0.024,0.0035232992377132177,-0.002734221750870347,0.024451589211821556,0.002749726641923189,0.0001683789014350623,0.00024699425557628274,0.20392699539661407,1.2659306526184082,0.050681985914707184,0.02444799430668354,0.00032577148522250354,3.2211535199166974e-06,0.0002136497787432745,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28300000000000003,32.766,2.843,2018.6739501953125,809.9484252929688,31.523637771606445,,False,
1783703845.1736758,2026-07-10T10:17:25,276783,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.022389953956007957,0.002126923995092511,1.0022873878479004,0.08181463927030563,-0.3496972918510437,-0.19798679649829865,0.0,1.0,57.0,24.0,0.024,0.0035232992377132177,-0.002734221750870347,0.024451589211821556,0.002749726641923189,0.0001683789014350623,0.00024699425557628274,0.20392699539661407,1.2659306526184082,0.050681985914707184,0.02444799430668354,0.00032577148522250354,3.2211535199166974e-06,0.0002136497787432745,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28300000000000003,32.766,2.843,2018.6739501953125,809.9484252929688,31.523637771606445,,False,
1783703845.1839004,2026-07-10T10:17:25,276793,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.0239108819514513,0.0015682862140238285,1.0002700090408325,0.1214778870344162,0.21052286028862,0.08211687952280045,-1.0,0.0,51.0,25.0,0.025,0.003218136029317975,-0.0027347560971975327,0.024457326158881187,0.0013184804702177644,7.434056169586256e-05,0.00036129041109234095,0.20723511278629303,1.2727906703948975,0.050042156130075455,0.02444799430668354,0.00032577148522250354,3.2211535199166974e-06,0.0002136497787432745,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28300000000000003,32.766,2.843,2018.6739501953125,809.9484252929688,31.523637771606445,,False,
1783703845.194138,2026-07-10T10:17:25,276803,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.02301427721977234,0.004469112027436495,0.9993647933006287,-0.2749967575073242,-0.30003389716148376,-0.13412606716156006,0.0,-1.0,62.0,25.0,0.025,0.003218136029317975,-0.0027347560971975327,0.024457326158881187,0.0013184804702177644,7.434056169586256e-05,0.00036129041109234095,0.20723511278629303,1.2727906703948975,0.050042156130075455,0.02472231350839138,0.001909895334392786,3.136478198939585e-06,0.0002110661444021389,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.281,0.337,32.766,2018.6739501953125,809.9484252929688,31.523637771606445,,False,
1783703845.2043543,2026-07-10T10:17:25,276813,20260710_101720,,,,,,ground_idle,,,,,,,,,False,0.023687900975346565,0.004350639414042234,0.9979516863822937,-0.21720050275325775,-0.02546125464141369,-0.17250151932239532,0.0,0.0,73.0,25.0,0.025,0.0034914046991616488,-0.0024437240790575743,0.024722617119550705,0.002779898466542363,0.0012347912415862083,0.0019516472239047289,0.19754213094711304,1.261001706123352,0.04879888519644737,0.02472231350839138,0.001909895334392786,3.136478198939585e-06,0.0002110661444021389,3.710850477218628,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.281,0.337,32.766,2018.6739501953125,809.9484252929688,31.523637771606445,,False,
