pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783642898.2060792,2026-07-09T17:21:38,,20260709_172133,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783642898.2164357,2026-07-09T17:21:38,720463,20260709_172133,,,,,,ground_idle,,,,,,,,,False,-0.005436608102172613,-0.016993386670947075,0.9972821474075317,0.18244735896587372,-0.3039267361164093,0.11721412092447281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783642898.2265801,2026-07-09T17:21:38,720473,20260709_172133,,,,,,ground_idle,,,,,,,,,False,-0.00362746836617589,-0.01655280962586403,0.9962304830551147,-0.10812167823314667,0.04955151304602623,-0.037260640412569046,0.0,-2.0,92.0,27.0,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783642898.2367034,2026-07-09T17:21:38,720486,20260709_172133,,,,,,ground_idle,,,,,,,,,False,-0.003443522611632943,-0.017822468653321266,0.9990692734718323,0.06527287513017654,-0.1374645084142685,0.05993631109595299,0.0,0.0,94.0,27.0,0.027,-0.27646520733833313,0.023038601502776146,0.02676624432206154,-0.001764005864970386,-0.004007463343441486,-0.0044586919248104095,-0.8401992321014404,-0.1787630021572113,18.31258773803711,,,,,,,,,,,,,,,,,,,,,False,
1783642898.2468307,2026-07-09T17:21:38,720493,20260709_172133,,,,,,ground_idle,,,,,,,,,False,-0.0025559926871210337,-0.01693299040198326,0.9983428120613098,0.23029322922229767,-0.21129053831100464,0.03525496646761894,0.0,0.0,94.0,27.0,0.027,-0.27646520733833313,0.023038601502776146,0.02676624432206154,-0.001764005864970386,-0.004007463343441486,-0.0044586919248104095,-0.8401992321014404,-0.1787630021572113,18.31258773803711,,,,,,,,,,,,,,,,,,,,,False,
1783642898.2569737,2026-07-09T17:21:38,720506,20260709_172133,,,,,,ground_idle,,,,,,,,,False,-0.002606090856716037,-0.016257600858807564,0.9984011650085449,0.07367725670337677,-0.21373741328716278,0.1632286161184311,0.0,2.0,90.0,27.0,0.027,-0.2759425640106201,0.023207727819681168,0.02667498216032982,0.0005828604917041957,-0.003485532011836767,-0.004710802808403969,-0.8409966230392456,-0.19236040115356445,18.313220977783203,,,,,,,,,,,,,,,,,,,,,False,
1783642898.2670858,2026-07-09T17:21:38,720516,20260709_172133,,,,,,ground_idle,,,,,,,,,False,-0.004799730144441128,-0.01566976122558117,0.998354971408844,0.138580784201622,-0.07559660822153091,0.07382284849882126,0.0,-1.0,77.0,27.0,0.027,-0.2759425640106201,0.023207727819681168,0.02667498216032982,0.0005828604917041957,-0.003485532011836767,-0.004710802808403969,-0.8409966230392456,-0.19236040115356445,18.313220977783203,0.026628265157341957,-0.00491601787507534,4.640308361558709e-06,0.0003144333604723215,3.9747800827026367,70.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28,0.387,0.03,,,,,False,
1783642898.2772124,2026-07-09T17:21:38,720526,20260709_172133,,,,,,ground_idle,,,,,,,,,False,-0.00509077962487936,-0.015685169026255608,1.0012320280075073,0.2437906414270401,-0.09371772408485413,-0.1940128654241562,0.0,-1.0,83.0,27.0,0.027,-0.2764214873313904,0.02314084954559803,0.026581082493066788,-0.0012156310258433223,-0.0036905789747834206,-0.0049840123392641544,-0.8442758321762085,-0.17938444018363953,18.313636779785156,0.026628265157341957,-0.00491601787507534,4.640308361558709e-06,0.0003144333604723215,3.9747800827026367,70.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28,0.387,0.03,,,,,False,
1783642898.2873318,2026-07-09T17:21:38,720536,20260709_172133,,,,,,ground_idle,,,,,,,,,False,-0.004408129025250673,-0.016726629808545113,0.9999896287918091,0.047010645270347595,-0.13213025033473969,0.277059406042099,0.0,2.0,84.0,27.0,0.027,-0.2764214873313904,0.02314084954559803,0.026581082493066788,-0.0012156310258433223,-0.0036905789747834206,-0.0049840123392641544,-0.8442758321762085,-0.17938444018363953,18.313636779785156,0.026628265157341957,-0.00491601787507534,4.640308361558709e-06,0.0003144333604723215,3.9747800827026367,70.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28,0.387,0.03,,,,,False,
1783642898.2974527,2026-07-09T17:21:38,720546,20260709_172133,,,,,,ground_idle,,,,,,,,,False,-0.0032047939021140337,-0.017019668594002724,0.9992210268974304,0.11388333886861801,0.024233095347881317,0.042836304754018784,0.0,0.0,90.0,27.0,0.027,-0.27679869532585144,0.02308032289147377,0.026697620749473572,-0.002972348127514124,-0.004002816043794155,-0.003685773815959692,-0.845720112323761,-0.16971898078918457,18.313573837280273,0.026628265157341957,-0.00491601787507534,4.640308361558709e-06,0.0003144333604723215,3.9747800827026367,70.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28,0.387,0.03,,,,,False,
