pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783703780.9629803,2026-07-10T10:16:20,,20260710_101616,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783703780.9733362,2026-07-10T10:16:20,212561,20260710_101616,,,,,,ground_idle,,,,,,,,,False,0.022573357447981834,0.002503488678485155,1.0015112161636353,-0.25897663831710815,-0.200386181473732,-0.17384804785251617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783703780.983495,2026-07-10T10:16:20,212575,20260710_101616,,,,,,ground_idle,,,,,,,,,False,0.023998916149139404,0.0021100020967423916,1.001686930656433,-0.2792915403842926,-0.29422757029533386,0.4265875816345215,0.0,-1.0,79.0,23.0,0.023,0.6797274947166443,-0.448269248008728,0.02327909879386425,0.0055726091377437115,0.0021666886750608683,0.009545787237584591,,,,,,,,,,,,,,,,,,,,,,,,False,
1783703780.99366,2026-07-10T10:16:20,212583,20260710_101616,,,,,,ground_idle,,,,,,,,,False,0.023349609225988388,0.003881583223119378,1.0004551410675049,0.28780853748321533,0.18655696511268616,-0.05672917887568474,0.0,-1.0,79.0,23.0,0.023,0.6797274947166443,-0.448269248008728,0.02327909879386425,0.0055726091377437115,0.0021666886750608683,0.009545787237584591,0.16514500975608826,1.2550073862075806,-3.627150774002075,,,,,,,,,,,,,,,,,,,,,False,
1783703781.003818,2026-07-10T10:16:21,212595,20260710_101616,,,,,,ground_idle,,,,,,,,,False,0.02256554551422596,0.00417283084243536,0.9984100461006165,0.03324507921934128,0.049509238451719284,0.1013345718383789,0.0,0.0,53.0,23.0,0.023,0.6789742112159729,-0.4482511579990387,0.023272281512618065,0.0019389259396120906,0.002258162247017026,0.00868287868797779,0.16514500975608826,1.2550073862075806,-3.627150774002075,,,,,,,,,,,,,,,,,,,,,False,
1783703781.0139718,2026-07-10T10:16:21,212603,20260710_101616,,,,,,ground_idle,,,,,,,,,False,0.02363945171236992,0.0038278845604509115,1.0002951622009277,-0.22747431695461273,0.30452150106430054,0.2533281445503235,0.0,-1.0,62.0,23.0,0.023,0.6789742112159729,-0.4482511579990387,0.023272281512618065,0.0019389259396120906,0.002258162247017026,0.00868287868797779,0.16708332300186157,1.2828458547592163,-3.6201653480529785,,,,,,,,,,,,,,,,,,,,,False,
1783703781.0241287,2026-07-10T10:16:21,212613,20260710_101616,,,,,,ground_idle,,,,,,,,,False,0.023804543539881706,0.003905312158167362,1.0004266500473022,0.024775169789791107,0.040688734501600266,0.03962079435586929,0.0,0.0,77.0,23.0,0.023,0.6789742112159729,-0.4482511579990387,0.023272281512618065,0.0019389259396120906,0.002258162247017026,0.00868287868797779,0.16708332300186157,1.2828458547592163,-3.6201653480529785,0.02344563789665699,0.00859125517308712,3.3150979561469285e-06,0.00018463685410097241,3.695014715194702,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28,32.766,2.837,,,,,False,
1783703781.0344338,2026-07-10T10:16:21,212623,20260710_101616,,,,,,ground_idle,,,,,,,,,False,0.025384532287716866,0.0014381121145561337,1.000290036201477,0.08809315413236618,0.03090221807360649,-0.12627258896827698,0.0,0.0,69.0,23.0,0.023,0.6793681979179382,-0.4482435882091522,0.02344563789665699,0.0036783511750400066,0.002185903023928404,0.00867837481200695,0.1658206284046173,1.2649329900741577,-3.6114213466644287,0.02344563789665699,0.00859125517308712,3.3150979561469285e-06,0.00018463685410097241,3.695014715194702,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28,32.766,2.837,,,,,False,
1783703781.0449312,2026-07-10T10:16:21,212635,20260710_101616,,,,,,ground_idle,,,,,,,,,False,0.02561948634684086,0.001421340275555849,1.000169038772583,-0.047402847558259964,-0.028337251394987106,0.2916747033596039,0.0,0.0,81.0,23.0,0.023,0.6794463396072388,-0.44819948077201843,0.0236203633248806,0.004201014060527086,0.0021170827094465494,0.008777118287980556,0.1658206284046173,1.2649329900741577,-3.6114213466644287,0.02344563789665699,0.00859125517308712,3.3150979561469285e-06,0.00018463685410097241,3.695014715194702,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28,32.766,2.837,,,,,False,
1783703781.055146,2026-07-10T10:16:21,212643,20260710_101616,,,,,,ground_idle,,,,,,,,,False,0.02588297426700592,0.002095951233059168,0.9988982081413269,-0.22212104499340057,-0.029753990471363068,0.13832058012485504,2.0,-3.0,60.0,20.0,0.02,0.6794463396072388,-0.44819948077201843,0.0236203633248806,0.004201014060527086,0.0021170827094465494,0.008777118287980556,0.16802486777305603,1.2605602741241455,-3.605426549911499,0.02344563789665699,0.00859125517308712,3.3150979561469285e-06,0.00018463685410097241,3.695014715194702,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28,32.766,2.837,,,,,False,
