pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783648475.5934787,2026-07-09T18:54:35,,20260709_185431,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783648475.6039643,2026-07-09T18:54:35,,20260709_185431,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783648475.6141202,2026-07-09T18:54:35,243929,20260709_185431,,,,,,ground_idle,,,,,,,,,False,0.011504380032420158,0.014626524411141872,1.0004956722259521,0.10056658834218979,0.4964678883552551,-0.16390356421470642,0.0,1.0,58.0,14.0,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783648475.624518,2026-07-09T18:54:35,243941,20260709_185431,,,,,,ground_idle,,,,,,,,,False,0.011348990723490715,0.014542583376169205,1.002137541770935,0.05458753928542137,0.2710030674934387,-0.14562548696994781,0.0,1.0,36.0,15.0,0.015,-0.7564330101013184,0.47886329889297485,0.01425480842590332,0.0005767501424998045,0.0014605525648221374,0.002222187351435423,0.6967741847038269,0.6192307472229004,-1.5273739099502563,,,,,,,,,,,,,,,,,,,,,False,
1783648475.6346717,2026-07-09T18:54:35,243949,20260709_185431,,,,,,ground_idle,,,,,,,,,False,0.010984997265040874,0.01169163640588522,1.002112865447998,-0.17703111469745636,-0.06352478265762329,0.21521338820457458,0.0,1.0,36.0,15.0,0.015,-0.7564330101013184,0.47886329889297485,0.01425480842590332,0.0005767501424998045,0.0014605525648221374,0.002222187351435423,0.6967741847038269,0.6192307472229004,-1.5273739099502563,,,,,,,,,,,,,,,,,,,,,False,
1783648475.644812,2026-07-09T18:54:35,243959,20260709_185431,,,,,,ground_idle,,,,,,,,,False,0.011071603745222092,0.01190473698079586,1.0025577545166016,-0.05878740921616554,0.019309742376208305,-0.027210280299186707,0.0,0.0,52.0,15.0,0.015,-0.756419837474823,0.47889721393585205,0.014301763847470284,0.0007364039774984121,0.0019131070002913475,0.002530862344428897,0.6960801482200623,0.5940715074539185,-1.5245980024337769,,,,,,,,,,,,,,,,,,,,,False,
1783648475.6549525,2026-07-09T18:54:35,243969,20260709_185431,,,,,,ground_idle,,,,,,,,,False,0.012251072563230991,0.012064780108630657,1.0010470151901245,0.002301578177139163,0.35646411776542664,-0.0944313183426857,0.0,-2.0,51.0,15.0,0.015,-0.756419837474823,0.47889721393585205,0.014301763847470284,0.0007364039774984121,0.0019131070002913475,0.002530862344428897,0.6960801482200623,0.5940715074539185,-1.5245980024337769,0.01435774564743042,0.0029328097589313984,3.792424877246958e-06,0.00019997508206870407,3.658064603805542,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,1.184,32.766,32.766,,,,,False,
1783648475.6651092,2026-07-09T18:54:35,243979,20260709_185431,,,,,,ground_idle,,,,,,,,,False,0.013308858498930931,0.01356527116149664,1.0004334449768066,0.2064472883939743,0.04632630571722984,0.06379584968090057,0.0,0.0,57.0,15.0,0.015,-0.7557651400566101,0.47889211773872375,0.01435774564743042,0.003597330069169402,0.0017133497167378664,0.002991702640429139,0.6926733255386353,0.5916548371315002,-1.5195494890213013,0.01435774564743042,0.0029328097589313984,3.792424877246958e-06,0.00019997508206870407,3.658064603805542,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,1.184,32.766,32.766,,,,,False,
1783648475.6754823,2026-07-09T18:54:35,243989,20260709_185431,,,,,,ground_idle,,,,,,,,,False,0.010621605440974236,0.01459265872836113,1.0003355741500854,-0.17632240056991577,-0.03333798423409462,0.052568450570106506,0.0,0.0,62.0,15.0,0.015,-0.7557651400566101,0.47889211773872375,0.01435774564743042,0.003597330069169402,0.0017133497167378664,0.002991702640429139,0.6926733255386353,0.5916548371315002,-1.5195494890213013,0.01435774564743042,0.0029328097589313984,3.792424877246958e-06,0.00019997508206870407,3.658064603805542,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,1.184,32.766,32.766,,,,,False,
1783648475.6856987,2026-07-09T18:54:35,244001,20260709_185431,,,,,,ground_idle,,,,,,,,,False,0.010906209237873554,0.01283236127346754,1.0013631582260132,0.002938218181952834,0.03263861685991287,-0.024903325363993645,2.0,2.0,33.0,15.0,0.015,-0.7556910514831543,0.47892406582832336,0.014668230898678303,0.0040369788184762,0.0018074715044349432,0.004477327689528465,0.7179993987083435,0.611931562423706,-1.5159534215927124,0.01435774564743042,0.0029328097589313984,3.792424877246958e-06,0.00019997508206870407,3.658064603805542,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,1.184,32.766,32.766,,,,,False,
