pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783642382.9424932,2026-07-09T17:13:02,205058,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.0025078149046748877,-0.018428048118948936,0.9975407719612122,-0.0929216518998146,0.11073184013366699,0.1681443452835083,1.0,0.0,79.0,25.0,0.025,-0.010800370015203953,-0.02297990582883358,0.02495546080172062,-0.0018459238344803452,-0.00163348822388798,-0.0013745063915848732,-1.0185569524765015,-0.22002442181110382,2.2409462928771973,0.024975303560495377,-0.0013132434105500579,3.291204166089301e-06,0.00019180879462510347,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28200000000000003,0.391,0.027,2017.7442626953125,810.0310668945312,32.32954788208008,,False,
1783642382.9527037,2026-07-09T17:13:02,205067,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.003909070044755936,-0.020356569439172745,0.9978477954864502,-0.15831203758716583,-0.16347667574882507,-0.045705635100603104,0.0,0.0,82.0,25.0,0.025,-0.010800370015203953,-0.02297990582883358,0.02495546080172062,-0.0018459238344803452,-0.00163348822388798,-0.0013745063915848732,-1.0198272466659546,-0.22226029634475708,2.2400453090667725,0.024975303560495377,-0.0013132434105500579,3.291204166089301e-06,0.00019180879462510347,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28200000000000003,0.391,0.027,2017.7442626953125,810.0310668945312,32.32954788208008,,False,
1783642382.9628816,2026-07-09T17:13:02,205078,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.0035941042006015778,-0.02047567442059517,0.9998424649238586,-0.02519698441028595,-0.5577203631401062,0.08225306123495102,0.0,0.0,90.0,25.0,0.025,-0.010835370980203152,-0.02301575429737568,0.024923833087086678,-0.001724491361528635,-0.0020338043104857206,-0.0017447242280468345,-1.0198272466659546,-0.22226029634475708,2.2400453090667725,0.024975303560495377,-0.0013132434105500579,3.291204166089301e-06,0.00019180879462510347,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28200000000000003,0.391,0.027,2017.7442626953125,810.0310668945312,32.32954788208008,,False,
1783642382.9730308,2026-07-09T17:13:02,205087,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.005041022319346666,-0.017275214195251465,1.000690221786499,-0.12455230206251144,-0.23743171989917755,0.005095773376524448,0.0,0.0,88.0,25.0,0.025,-0.010835370980203152,-0.02301575429737568,0.024923833087086678,-0.001724491361528635,-0.0020338043104857206,-0.0017447242280468345,-1.0212899446487427,-0.22188344597816467,2.242077350616455,0.024923833087086678,-0.0017864378169178963,3.405223878871766e-06,0.00019698891264852136,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28200000000000003,0.391,0.027,2017.75537109375,810.0303955078125,32.33262252807617,,False,
1783642382.983177,2026-07-09T17:13:02,205101,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.004426409024745226,-0.016531843692064285,1.0007034540176392,0.19288896024227142,0.24282410740852356,-0.05660770833492279,0.0,0.0,94.0,25.0,0.025,-0.0108702527359128,-0.023058734834194183,0.024890383705496788,-0.0018156367586925626,-0.0021168545354157686,-0.0015889686765149236,-1.0198445320129395,-0.21595652401447296,2.2415902614593506,0.024923833087086678,-0.0017864378169178963,3.405223878871766e-06,0.00019698891264852136,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28200000000000003,0.391,0.027,2017.75537109375,810.0303955078125,32.33262252807617,,False,
1783642382.9933286,2026-07-09T17:13:02,205107,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.0037659606896340847,-0.01661842130124569,0.998984158039093,0.05307558923959732,-0.032985687255859375,0.08427148312330246,2.0,0.0,79.0,25.0,0.025,-0.0108702527359128,-0.023058734834194183,0.024890383705496788,-0.0018156367586925626,-0.0021168545354157686,-0.0015889686765149236,-1.0198445320129395,-0.21595652401447296,2.2415902614593506,0.024923833087086678,-0.0017864378169178963,3.405223878871766e-06,0.00019698891264852136,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28200000000000003,0.391,0.027,2017.75537109375,810.0303955078125,32.33262252807617,,False,
1783642383.0034738,2026-07-09T17:13:03,205121,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.0008547600009478629,-0.016982318833470345,0.9988473057746887,-0.14455565810203552,-0.24788512289524078,-0.05078383535146713,-2.0,-1.0,75.0,26.0,0.026,-0.010515117086470127,-0.02301226370036602,0.02536812424659729,-1.3034993571636733e-05,-0.0013805129565298557,0.0008636341081000865,-1.02098548412323,-0.23031191527843475,2.2422585487365723,0.024923833087086678,-0.0017864378169178963,3.405223878871766e-06,0.00019698891264852136,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28200000000000003,0.391,0.027,2017.75537109375,810.0303955078125,32.33262252807617,,False,
1783642383.0137234,2026-07-09T17:13:03,205132,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.0016243699938058853,-0.020339282229542732,0.9986565709114075,-0.042094886302948,-0.35374030470848083,-0.19192945957183838,0.0,0.0,87.0,26.0,0.026,-0.010515117086470127,-0.02301226370036602,0.02536812424659729,-1.3034993571636733e-05,-0.0013805129565298557,0.0008636341081000865,-1.02098548412323,-0.23031191527843475,2.2422585487365723,0.02537686564028263,0.0007382824551314116,3.3140452160296263e-06,0.00019166104902978987,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.28200000000000003,0.391,0.027,2017.75537109375,810.0303955078125,32.33262252807617,,False,
1783642383.0238874,2026-07-09T17:13:03,205141,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.004339501727372408,-0.019068147987127304,0.9995211362838745,0.023026317358016968,0.12692244350910187,0.12932629883289337,1.0,1.0,93.0,26.0,0.026,-0.010841413401067257,-0.023366982117295265,0.02538396418094635,-0.0010606584837660193,-0.00313739781267941,0.000626254070084542,-1.0112966299057007,-0.21388964354991913,2.241908550262451,0.02537686564028263,0.0007382824551314116,3.3140452160296263e-06,0.00019166104902978987,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,32.766,0.386,0.027,2017.75537109375,810.0303955078125,32.33262252807617,,False,
1783642383.0340314,2026-07-09T17:13:03,205147,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.0056443833746016026,-0.01867210492491722,1.0017298460006714,-0.13078315556049347,-0.3349635899066925,-0.0716061145067215,-1.0,0.0,88.0,26.0,0.026,-0.010841413401067257,-0.023366982117295265,0.02538396418094635,-0.0010606584837660193,-0.00313739781267941,0.000626254070084542,-1.0112966299057007,-0.21388964354991913,2.241908550262451,0.02537686564028263,0.0007382824551314116,3.3140452160296263e-06,0.00019166104902978987,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,32.766,0.386,0.027,2017.75537109375,810.0303955078125,32.33262252807617,,False,
1783642383.0441742,2026-07-09T17:13:03,205161,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.005955843720585108,-0.01710047572851181,0.9993420243263245,-0.19286881387233734,-0.5734471678733826,0.15905718505382538,0.0,0.0,100.0,27.0,0.027,-0.010868597775697708,-0.02302301488816738,0.026068206876516342,-0.001421330845914781,-0.0015041489386931062,0.004128284752368927,-1.0252639055252075,-0.20844337344169617,2.2434332370758057,0.02537686564028263,0.0007382824551314116,3.3140452160296263e-06,0.00019166104902978987,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,32.766,0.386,0.027,2017.75537109375,810.0303955078125,32.33262252807617,,False,
1783642383.0543227,2026-07-09T17:13:03,205167,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.003391903592273593,-0.017733339220285416,1.0003830194473267,0.10981395095586777,0.07498016208410263,-0.18274937570095062,1.0,0.0,86.0,27.0,0.027,-0.010868597775697708,-0.02302301488816738,0.026068206876516342,-0.001421330845914781,-0.0015041489386931062,0.004128284752368927,-1.0252639055252075,-0.20844337344169617,2.2434332370758057,0.02537686564028263,0.0007382824551314116,3.3140452160296263e-06,0.00019166104902978987,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,32.766,0.386,0.027,2017.75537109375,810.0303955078125,32.33262252807617,,False,
1783642383.0644855,2026-07-09T17:13:03,205182,20260709_171258,,,,,,ground_idle,,,,,,,,,False,-0.0030103528406471014,-0.017891423776745796,0.9987242221832275,0.003951170481741428,-0.052717965096235275,-0.09729087352752686,0.0,0.0,94.0,27.0,0.027,-0.010861121118068695,-0.023378055542707443,0.026150954887270927,-0.0013325498439371586,-0.002947672503069043,0.004120803438127041,-1.0152379274368286,-0.20586177706718445,2.243370771408081,0.026150954887270927,0.004063676577061415,3.414265393075766e-06,0.00019672175403684378,4.080351829528809,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,32.766,0.386,0.027,2017.75537109375,810.0303955078125,32.33262252807617,,False,
