pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783703603.448083,2026-07-10T10:13:23,,20260710_101318,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783703603.4582503,2026-07-10T10:13:23,34995,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.010589908808469772,0.005589017644524574,1.000206470489502,-0.043777935206890106,-0.252768337726593,-0.03599697723984718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783703603.4684002,2026-07-10T10:13:23,35005,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.011302316561341286,0.005175864789634943,0.998760998249054,-0.09810367971658707,0.23959389328956604,0.05960438773036003,0.0,1.0,83.0,23.0,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783703603.4785452,2026-07-10T10:13:23,35015,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.008685524575412273,0.0045271399430930614,0.999748170375824,-0.04110982269048691,0.18053802847862244,-0.22238513827323914,0.0,0.0,86.0,23.0,0.023,0.0047515579499304295,0.0009030030923895538,0.023465225473046303,-2.6004396204371005e-05,0.00020202394807711244,0.00440007820725441,0.24447289109230042,0.5683948993682861,0.04513953626155853,,,,,,,,,,,,,,,,,,,,,False,
1783703603.4887128,2026-07-10T10:13:23,35025,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.008723755367100239,0.005334156099706888,0.9990196824073792,0.011262250132858753,0.16645567119121552,-0.10174746066331863,0.0,0.0,90.0,23.0,0.023,0.0047515579499304295,0.0009030030923895538,0.023465225473046303,-2.6004396204371005e-05,0.00020202394807711244,0.00440007820725441,0.24447289109230042,0.5683948993682861,0.04513953626155853,,,,,,,,,,,,,,,,,,,,,False,
1783703603.4988682,2026-07-10T10:13:23,35035,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.008291470818221569,0.005296721588820219,1.0007072687149048,0.09830998629331589,0.07630176097154617,-0.031239213421940804,0.0,0.0,85.0,23.0,0.023,0.00474938889965415,0.0009076585411094129,0.023551879450678825,-0.00024411090998910367,0.00034800698631443083,0.004261303693056107,0.2442014217376709,0.5638607144355774,0.043714817613363266,,,,,,,,,,,,,,,,,,,,,False,
1783703603.5090191,2026-07-10T10:13:23,35045,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.009535705670714378,0.0053686113096773624,0.999882698059082,-0.06286686658859253,-0.287624716758728,-0.07794957607984543,0.0,0.0,92.0,24.0,0.024,0.00474938889965415,0.0009076585411094129,0.023551879450678825,-0.00024411090998910367,0.00034800698631443083,0.004261303693056107,0.2442014217376709,0.5638607144355774,0.043714817613363266,0.023781316354870796,0.005237730219960213,2.753448370640399e-06,0.00017276463040616363,3.8217010498046875,20.0,0.0,0.0,0.0,0.0,0.0,0.276,32.766,0.263,32.766,2.846,,,,,False,
1783703603.5192304,2026-07-10T10:13:23,35055,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.010102122090756893,0.0026751020923256874,1.0000332593917847,0.13508382439613342,0.33927813172340393,-0.04904080927371979,0.0,0.0,90.0,24.0,0.024,0.00474191177636385,0.0009157356107607484,0.0238337479531765,-0.0004330007650423795,0.0005770777934230864,0.005250401329249144,0.24426014721393585,0.5637848377227783,0.04317227751016617,0.023781316354870796,0.005237730219960213,2.753448370640399e-06,0.00017276463040616363,3.8217010498046875,20.0,0.0,0.0,0.0,0.0,0.0,0.276,32.766,0.263,32.766,2.846,,,,,False,
1783703603.529401,2026-07-10T10:13:23,35067,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.010522248223423958,0.00596702191978693,1.0011870861053467,-0.30021190643310547,-0.11654046922922134,-0.0661424770951271,0.0,0.0,85.0,24.0,0.024,0.00474191177636385,0.0009157356107607484,0.0238337479531765,-0.0004330007650423795,0.0005770777934230864,0.005250401329249144,0.24426014721393585,0.5637848377227783,0.04317227751016617,0.023781316354870796,0.005237730219960213,2.753448370640399e-06,0.00017276463040616363,3.8217010498046875,20.0,0.0,0.0,0.0,0.0,0.0,0.276,32.766,0.263,32.766,2.846,,,,,False,
1783703603.5395977,2026-07-10T10:13:23,35077,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.009219123981893063,0.004329768009483814,0.9997009038925171,-0.016604434698820114,-0.01977022923529148,0.1842620074748993,0.0,-1.0,88.0,24.0,0.024,0.004734194837510586,0.0009266805718652904,0.023939132690429688,-0.00034953103750012815,0.0005788623820990324,0.005348621401935816,0.24331194162368774,0.5608536005020142,0.04196270927786827,0.023781316354870796,0.005237730219960213,2.753448370640399e-06,0.00017276463040616363,3.8217010498046875,20.0,0.0,0.0,0.0,0.0,0.0,0.276,32.766,0.263,32.766,2.846,,,,,False,
1783703603.549787,2026-07-10T10:13:23,35087,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.007794142700731754,0.004387167748063803,1.0005406141281128,0.1484813094139099,-0.11388500034809113,0.11201712489128113,0.0,0.0,89.0,24.0,0.024,0.004734194837510586,0.0009266805718652904,0.023939132690429688,-0.00034953103750012815,0.0005788623820990324,0.005348621401935816,0.24331194162368774,0.5608536005020142,0.04196270927786827,0.023781316354870796,0.005237730219960213,2.753448370640399e-06,0.00017276463040616363,3.8217010498046875,20.0,0.0,0.0,0.0,0.0,0.0,0.276,32.766,0.263,32.766,2.846,,,,,False,
1783703603.560028,2026-07-10T10:13:23,35095,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.010189168155193329,0.005256014410406351,1.0005117654800415,0.1482372283935547,-0.0008011191966943443,-0.09106506407260895,0.0,0.0,89.0,24.0,0.024,0.006155478302389383,0.0009090885287150741,0.024048293009400368,0.003214677330106497,0.0005578394047915936,0.005461107008159161,0.24382376670837402,0.5377948880195618,0.04422328621149063,0.024048293009400368,0.005428287200629711,4.697687018051511e-06,0.00022276281379163265,3.8217010498046875,20.0,0.0,0.0,0.0,0.0,0.0,0.275,32.766,0.263,32.766,2.849,2017.9522705078125,810.0128173828125,26.317670822143555,,False,
1783703603.5702264,2026-07-10T10:13:23,35107,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.00885423831641674,0.0060437084175646305,0.9988095164299011,-0.03383936733007431,0.06267686188220978,0.08490986377000809,0.0,0.0,89.0,23.0,0.023,0.006155478302389383,0.0009090885287150741,0.024048293009400368,0.003214677330106497,0.0005578394047915936,0.005461107008159161,0.24382376670837402,0.5377948880195618,0.04422328621149063,0.024048293009400368,0.005428287200629711,4.697687018051511e-06,0.00022276281379163265,3.8217010498046875,20.0,0.0,0.0,0.0,0.0,0.0,0.275,32.766,0.263,32.766,2.849,2017.9522705078125,810.0128173828125,26.317670822143555,,False,
1783703603.580387,2026-07-10T10:13:23,35117,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.008553028106689453,0.007404218427836895,0.9995901584625244,-0.14586122334003448,-0.3904586434364319,-0.28754541277885437,0.0,0.0,86.0,23.0,0.023,0.0062234303914010525,0.0009248703136108816,0.023661594837903976,0.0033044193405658007,0.0008113494259305298,0.003105535637587309,0.24367627501487732,0.5363016128540039,0.04320232942700386,0.024048293009400368,0.005428287200629711,4.697687018051511e-06,0.00022276281379163265,3.8217010498046875,20.0,0.0,0.0,0.0,0.0,0.0,0.275,32.766,0.263,32.766,2.849,2017.9522705078125,810.0128173828125,26.317670822143555,,False,
1783703603.5905566,2026-07-10T10:13:23,35127,20260710_101318,,,,,,ground_idle,,,,,,,,,False,0.010302705690264702,0.006383997388184071,1.0004781484603882,0.20251114666461945,0.12862195074558258,0.25449973344802856,0.0,0.0,85.0,23.0,0.023,0.0062234303914010525,0.0009248703136108816,0.023661594837903976,0.0033044193405658007,0.0008113494259305298,0.003105535637587309,0.24367627501487732,0.5363016128540039,0.04320232942700386,0.024048293009400368,0.005428287200629711,4.697687018051511e-06,0.00022276281379163265,3.8217010498046875,20.0,0.0,0.0,0.0,0.0,0.0,0.275,32.766,0.263,32.766,2.849,2017.9522705078125,810.0128173828125,26.317670822143555,,False,
