pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783700196.0629609,2026-07-10T09:16:36,,20260710_091631,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783700196.0731,2026-07-10T09:16:36,,20260710_091631,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783700196.0832057,2026-07-10T09:16:36,418165,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.014687812887132168,-0.007913874462246895,0.9994516372680664,0.1298249512910843,0.011865530163049698,0.10353781282901764,0.0,0.0,84.0,23.0,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783700196.0933084,2026-07-10T09:16:36,418175,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.011983342468738556,-0.006733662914484739,1.001983404159546,-0.07535148411989212,-0.19238057732582092,0.09482815116643906,2.0,-1.0,88.0,23.0,0.023,-0.2371709644794464,0.6677260994911194,0.022951314225792885,0.0016439505852758884,-0.00343289109878242,-0.009226500056684017,-0.30156978964805603,-0.617159903049469,43.11790084838867,,,,,,,,,,,,,,,,,,,,,False,
1783700196.1034226,2026-07-10T09:16:36,418185,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.011858210898935795,-0.006318981293588877,0.9994933605194092,-0.29080867767333984,-0.03144025430083275,0.14445874094963074,-2.0,0.0,89.0,23.0,0.023,-0.2371709644794464,0.6677260994911194,0.022951314225792885,0.0016439505852758884,-0.00343289109878242,-0.009226500056684017,-0.30156978964805603,-0.617159903049469,43.11790084838867,,,,,,,,,,,,,,,,,,,,,False,
1783700196.1135318,2026-07-10T09:16:36,418195,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.013843389227986336,-0.007781353313475847,0.9972673654556274,-0.027786962687969208,-0.03287719935178757,-0.2252248078584671,1.0,0.0,81.0,23.0,0.023,-0.23738396167755127,0.6679633259773254,0.022770557552576065,0.00040973981958813965,-0.00261324318125844,-0.009053359739482403,-0.31409910321235657,-0.6143585443496704,43.034690856933594,,,,,,,,,,,,,,,,,,,,,False,
1783700196.123643,2026-07-10T09:16:36,418205,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.01293986663222313,-0.00681451428681612,0.998505175113678,0.272611528635025,0.18232303857803345,-0.16100269556045532,0.0,0.0,79.0,25.0,0.025,-0.23738396167755127,0.6679633259773254,0.022770557552576065,0.00040973981958813965,-0.00261324318125844,-0.009053359739482403,-0.31409910321235657,-0.6143585443496704,43.034690856933594,0.023634130135178566,-0.004198906011879444,2.9816847018082626e-06,0.00017458089860156178,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,32.766,1.254,0.214,32.766,2.856,,,,,False,
1783700196.1337738,2026-07-10T09:16:36,418215,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.011278427205979824,-0.00558085273951292,0.9997137784957886,-0.12015629559755325,0.08263891190290451,0.0831565409898758,0.0,2.0,87.0,25.0,0.025,-0.237800732254982,0.6675614714622498,0.023633789271116257,-0.0017175829270854592,-0.004812184255570173,-0.004165935330092907,-0.3149870038032532,-0.5916815996170044,42.94874572753906,0.023634130135178566,-0.004198906011879444,2.9816847018082626e-06,0.00017458089860156178,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,32.766,1.254,0.214,32.766,2.856,,,,,False,
1783700196.1439877,2026-07-10T09:16:36,418225,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.010474440641701221,-0.0049348026514053345,0.9989421367645264,0.006160605698823929,0.20592188835144043,-0.017567066475749016,0.0,0.0,83.0,25.0,0.025,-0.237800732254982,0.6675614714622498,0.023633789271116257,-0.0017175829270854592,-0.004812184255570173,-0.004165935330092907,-0.3149870038032532,-0.5916815996170044,42.94874572753906,0.023634130135178566,-0.004198906011879444,2.9816847018082626e-06,0.00017458089860156178,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,32.766,1.254,0.214,32.766,2.856,,,,,False,
1783700196.1541352,2026-07-10T09:16:36,418237,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.012947778217494488,-0.005418933462351561,0.9987720847129822,0.12149751931428909,-0.011018547229468822,0.051406148821115494,0.0,-1.0,89.0,25.0,0.025,-0.2380095273256302,0.6677543520927429,0.02354966476559639,-0.002711667213588953,-0.0036931363865733147,-0.00429499102756381,-0.32713785767555237,-0.5942307710647583,42.86429214477539,0.023634130135178566,-0.004198906011879444,2.9816847018082626e-06,0.00017458089860156178,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,32.766,1.254,0.214,32.766,2.856,,,,,False,
1783700196.1642883,2026-07-10T09:16:36,418245,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.013523592613637447,-0.005739210639148951,0.999509871006012,-0.08143319934606552,0.25823548436164856,-0.09444331377744675,0.0,-1.0,89.0,25.0,0.025,-0.2380095273256302,0.6677543520927429,0.02354966476559639,-0.002711667213588953,-0.0036931363865733147,-0.00429499102756381,-0.32713785767555237,-0.5942307710647583,42.86429214477539,0.023634130135178566,-0.004198906011879444,2.9816847018082626e-06,0.00017458089860156178,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,32.766,1.254,0.214,32.766,2.856,,,,,False,
1783700196.1744146,2026-07-10T09:16:36,418255,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.013523592613637447,-0.005739210639148951,0.999509871006012,-0.08143319934606552,0.25823548436164856,-0.09444331377744675,0.0,0.0,90.0,25.0,0.025,-0.23779331147670746,0.6679452657699585,0.024084866046905518,-0.0017305483343079686,-0.0025436284486204386,-0.001395353116095066,-0.32631415128707886,-0.6066905856132507,42.780452728271484,0.024070657789707184,-0.0014843738172203302,3.0651954148197547e-06,0.0001797492295736447,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,32.766,1.254,0.214,32.766,2.856,2018.8927001953125,809.9290161132812,28.676015853881836,,False,
1783700196.1845338,2026-07-10T09:16:36,418267,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.01097671315073967,-0.0051140496507287025,0.998175323009491,-0.004582620691508055,-0.021179070696234703,-0.03415071964263916,-1.0,0.0,90.0,25.0,0.025,-0.23779331147670746,0.6679452657699585,0.024084866046905518,-0.0017305483343079686,-0.0025436284486204386,-0.001395353116095066,-0.32631415128707886,-0.6066905856132507,42.780452728271484,0.024070657789707184,-0.0014843738172203302,3.0651954148197547e-06,0.0001797492295736447,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,32.766,1.254,0.214,32.766,2.856,2018.8927001953125,809.9290161132812,28.676015853881836,,False,
1783700196.1946495,2026-07-10T09:16:36,418277,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.011464405804872513,-0.006841463036835194,0.9982105493545532,0.018530094996094704,-0.07890449464321136,0.08751830458641052,0.0,0.0,85.0,25.0,0.025,-0.2375674545764923,0.6677461266517639,0.02405695989727974,-0.000845471688080579,-0.0034548023249953985,-0.0016035176813602448,-0.3157500624656677,-0.6079089641571045,42.695560455322266,0.024070657789707184,-0.0014843738172203302,3.0651954148197547e-06,0.0001797492295736447,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,32.766,1.254,0.214,32.766,2.856,2018.8927001953125,809.9290161132812,28.676015853881836,,False,
1783700196.2047675,2026-07-10T09:16:36,418287,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.012315678410232067,-0.005477432161569595,0.9988374710083008,0.038311902433633804,-0.00597078911960125,-0.02905885875225067,0.0,0.0,81.0,25.0,0.025,-0.2375674545764923,0.6677461266517639,0.02405695989727974,-0.000845471688080579,-0.0034548023249953985,-0.0016035176813602448,-0.3157500624656677,-0.6079089641571045,42.695560455322266,0.024070657789707184,-0.0014843738172203302,3.0651954148197547e-06,0.0001797492295736447,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,32.766,1.254,0.214,32.766,2.856,2018.8927001953125,809.9290161132812,28.676015853881836,,False,
1783700196.2148967,2026-07-10T09:16:36,418297,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.013444559648633003,-0.0055032409727573395,0.9987338185310364,0.4433567523956299,-0.08883993327617645,-0.07292843610048294,0.0,0.0,76.0,24.0,0.024,-0.2375853955745697,0.6676756143569946,0.02402126044034958,-0.0009228325798176229,-0.0036605510395020247,-0.0019504164811223745,-0.3163951337337494,-0.6056636571884155,42.61322784423828,0.024070657789707184,-0.0014843738172203302,3.0651954148197547e-06,0.0001797492295736447,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,32.766,1.254,0.214,32.766,2.856,2018.8927001953125,809.9290161132812,28.676015853881836,,False,
1783700196.2250113,2026-07-10T09:16:36,418307,20260710_091631,,,,,,ground_idle,,,,,,,,,False,-0.011552081443369389,-0.004602860659360886,0.9975565075874329,-0.30984216928482056,-0.12674647569656372,0.041715290397405624,0.0,0.0,83.0,24.0,0.024,-0.2375853955745697,0.6676756143569946,0.02402126044034958,-0.0009228325798176229,-0.0036605510395020247,-0.0019504164811223745,-0.3163951337337494,-0.6056636571884155,42.61322784423828,0.02397966757416725,-0.0022125244140625,2.9816867481713416e-06,0.00017458140791859478,3.7266862392425537,10.0,0.0,0.0,0.0,0.0,0.0,0.296,1.2550000000000001,0.214,32.766,2.828,2018.8927001953125,809.9290161132812,28.676015853881836,,False,
