pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783648139.907171,2026-07-09T18:48:59,,20260709_184855,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783648139.9176238,2026-07-09T18:48:59,10437,20260709_184855,,,,,,ground_idle,,,,,,,,,False,-0.007048157975077629,-0.00463538384065032,1.0006052255630493,0.09143740683794022,0.001121190725825727,0.08740556985139847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783648139.9277706,2026-07-09T18:48:59,10448,20260709_184855,,,,,,ground_idle,,,,,,,,,False,-0.007615054026246071,-0.004364553838968277,1.0001351833343506,-0.15659478306770325,-0.1080792248249054,0.06758064031600952,-1.0,0.0,70.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783648139.9378996,2026-07-09T18:48:59,10458,20260709_184855,,,,,,ground_idle,,,,,,,,,False,-0.005855553783476353,-0.005649236962199211,1.0005786418914795,0.04881283640861511,-0.23494292795658112,-0.1399051398038864,1.0,0.0,65.0,0.0,0.0,-0.0003571061824914068,-0.0007081404328346252,5.274943760014139e-05,-0.001624717959202826,-0.0009641276556067169,0.0005164955509826541,-0.1785735934972763,-0.32613345980644226,0.06401503086090088,,,,,,,,,,,,,,,,,,,,,False,
1783648139.948064,2026-07-09T18:48:59,10468,20260709_184855,,,,,,ground_idle,,,,,,,,,False,-0.006937055382877588,-0.005889320280402899,1.0037046670913696,0.019446132704615593,-0.18985193967819214,0.08534621447324753,-1.0,-1.0,73.0,0.0,0.0,-0.0003571061824914068,-0.0007081404328346252,5.274943760014139e-05,-0.001624717959202826,-0.0009641276556067169,0.0005164955509826541,-0.1785735934972763,-0.32613345980644226,0.06401503086090088,,,,,,,,,,,,,,,,,,,,,False,
1783648139.9582515,2026-07-09T18:48:59,10478,20260709_184855,,,,,,ground_idle,,,,,,,,,False,-0.005904787685722113,-0.0057774921879172325,1.0013535022735596,0.07054538279771805,0.22359676659107208,-0.08223044127225876,2.0,0.0,51.0,0.0,0.0,-0.0001272369991056621,-0.0007041660137474537,6.489414226962253e-05,-0.00038531137397512794,-0.0011740988120436668,0.0006911761593073606,-0.1804923117160797,-0.3335722088813782,0.06314080953598022,,,,,,,,,,,,,,,,,,,,,False,
1783648139.96839,2026-07-09T18:48:59,10488,20260709_184855,,,,,,ground_idle,,,,,,,,,False,-0.006619586143642664,-0.005225463770329952,1.0027329921722412,-0.02936093881726265,-0.10177794843912125,-0.012596639804542065,0.0,0.0,43.0,0.0,0.0,-0.0001272369991056621,-0.0007041660137474537,6.489414226962253e-05,-0.00038531137397512794,-0.0011740988120436668,0.0006911761593073606,-0.1804923117160797,-0.3335722088813782,0.06314080953598022,7.282100705197081e-05,0.0009778128005564213,4.2275273699488025e-06,0.00021772940817754716,3.6633431911468506,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,1.3800000000000001,32.766,32.766,,,,,False,
1783648139.9785466,2026-07-09T18:48:59,10498,20260709_184855,,,,,,ground_idle,,,,,,,,,False,-0.006258751265704632,-0.004031029995530844,1.0024513006210327,-0.3794025182723999,-0.2522284686565399,0.22276297211647034,0.0,0.0,62.0,0.0,0.0,-0.0001353443949483335,-0.0011991162318736315,4.771525345859118e-05,-0.0004992039757780731,-0.003929622936993837,0.0009635926107876003,-0.16103053092956543,-0.3331751525402069,0.06376469135284424,7.282100705197081e-05,0.0009778128005564213,4.2275273699488025e-06,0.00021772940817754716,3.6633431911468506,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,1.3800000000000001,32.766,32.766,,,,,False,
1783648139.9887025,2026-07-09T18:48:59,10508,20260709_184855,,,,,,ground_idle,,,,,,,,,False,-0.006235064007341862,-0.0036550976801663637,1.0014106035232544,-0.05599350482225418,0.019493523985147476,-0.04182128980755806,-2.0,0.0,68.0,0.0,0.0,-0.0001353443949483335,-0.0011991162318736315,4.771525345859118e-05,-0.0004992039757780731,-0.003929622936993837,0.0009635926107876003,-0.16103053092956543,-0.3331751525402069,0.06376469135284424,7.282100705197081e-05,0.0009778128005564213,4.2275273699488025e-06,0.00021772940817754716,3.6633431911468506,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,1.3800000000000001,32.766,32.766,,,,,False,
1783648139.9989161,2026-07-09T18:48:59,10518,20260709_184855,,,,,,ground_idle,,,,,,,,,False,-0.008177532814443111,-0.0035820896737277508,1.0022287368774414,0.1781807392835617,-0.12040694057941437,-0.03850288316607475,3.0,3.0,65.0,0.0,0.0,-0.0001455683377571404,-0.0007291345973499119,7.535872282460332e-05,-0.0006495171110145748,-0.0014216454001143575,0.0014660705346614122,-0.185699000954628,-0.32860803604125977,0.06499966979026794,7.282100705197081e-05,0.0009778128005564213,4.2275273699488025e-06,0.00021772940817754716,3.6633431911468506,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,1.3800000000000001,32.766,32.766,,,,,False,
