pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783700463.1032662,2026-07-10T09:21:03,,20260710_092058,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783700463.1134286,2026-07-10T09:21:03,55554,20260710_092058,,,,,,ground_idle,,,,,,,,,False,0.011287836357951164,-0.004784704186022282,0.9991092681884766,0.08405619114637375,0.15583984553813934,0.0412072092294693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783700463.1235545,2026-07-10T09:21:03,55564,20260710_092058,,,,,,ground_idle,,,,,,,,,False,0.01017080619931221,-0.0037118298932909966,1.0019785165786743,-0.211305633187294,-0.13423611223697662,-0.29986006021499634,0.0,4.0,108.0,25.0,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783700463.133673,2026-07-10T09:21:03,55574,20260710_092058,,,,,,ground_idle,,,,,,,,,False,0.009198957122862339,-0.004621283616870642,1.0016894340515137,0.03059985674917698,0.06158427149057388,-0.041464533656835556,-1.0,-1.0,94.0,25.0,0.025,0.0017602386651560664,-0.0001694236125331372,0.02537425048649311,0.0012468057684600353,0.001211461960338056,-0.00389873213134706,-0.22894549369812012,0.5911152958869934,-0.09885483980178833,,,,,,,,,,,,,,,,,,,,,False,
1783700463.1437848,2026-07-10T09:21:03,55584,20260710_092058,,,,,,ground_idle,,,,,,,,,False,0.011043989099562168,-0.0040814573876559734,1.0013774633407593,-0.1730860322713852,-0.24044564366340637,-0.10131371021270752,1.0,2.0,96.0,25.0,0.025,0.0017602386651560664,-0.0001694236125331372,0.02537425048649311,0.0012468057684600353,0.001211461960338056,-0.00389873213134706,-0.22894549369812012,0.5911152958869934,-0.09885483980178833,,,,,,,,,,,,,,,,,,,,,False,
1783700463.1538942,2026-07-10T09:21:03,55594,20260710_092058,,,,,,ground_idle,,,,,,,,,False,0.010073507204651833,-0.004186214413493872,1.0022599697113037,0.17060934007167816,-0.1619187742471695,-0.24968576431274414,0.0,-5.0,82.0,25.0,0.025,0.0023959376849234104,-0.00038299549487419426,0.02530667930841446,0.004515097476541996,-7.95851374277845e-05,-0.003526760498061776,-0.22053870558738708,0.5641456246376038,-0.09926527738571167,,,,,,,,,,,,,,,,,,,,,False,
1783700463.1640248,2026-07-10T09:21:03,55604,20260710_092058,,,,,,ground_idle,,,,,,,,,False,0.010251704603433609,-0.0036992228124290705,1.0011851787567139,0.17014919221401215,-0.16610507667064667,-0.1227320209145546,0.0,0.0,78.0,27.0,0.027,0.0023959376849234104,-0.00038299549487419426,0.02530667930841446,0.004515097476541996,-7.95851374277845e-05,-0.003526760498061776,-0.22053870558738708,0.5641456246376038,-0.09926527738571167,0.02603614330291748,0.0003750048635993153,2.9817092581652105e-06,0.00017857593775261194,4.1331377029418945,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.226,32.766,2.847,,,,,False,
1783700463.1742783,2026-07-10T09:21:03,55616,20260710_092058,,,,,,ground_idle,,,,,,,,,False,0.009937943890690804,-0.0036281049251556396,0.9980818629264832,0.15199877321720123,0.41502708196640015,-0.030893506482243538,0.0,2.0,100.0,27.0,0.027,0.001979451160877943,-0.00038333903648890555,0.026044262573122978,0.0019269053591415286,-9.744053386384621e-05,0.0006489246734417975,-0.2167179435491562,0.5866988897323608,-0.10110893845558167,0.02603614330291748,0.0003750048635993153,2.9817092581652105e-06,0.00017857593775261194,4.1331377029418945,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.226,32.766,2.847,,,,,False,
1783700463.1844327,2026-07-10T09:21:03,55626,20260710_092058,,,,,,ground_idle,,,,,,,,,False,0.008872677572071552,-0.0045042033307254314,1.000722050666809,-0.10810787230730057,0.12434922903776169,-0.02716958522796631,-1.0,-1.0,92.0,27.0,0.027,0.001979451160877943,-0.00038333903648890555,0.026044262573122978,0.0019269053591415286,-9.744053386384621e-05,0.0006489246734417975,-0.2167179435491562,0.5866988897323608,-0.10110893845558167,0.02603614330291748,0.0003750048635993153,2.9817092581652105e-06,0.00017857593775261194,4.1331377029418945,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.226,32.766,2.847,,,,,False,
1783700463.1945927,2026-07-10T09:21:03,55636,20260710_092058,,,,,,ground_idle,,,,,,,,,False,0.010830109938979149,-0.003813742659986019,0.9995193481445312,0.06877385824918747,-0.21481266617774963,-0.17874817550182343,0.0,0.0,86.0,24.0,0.024,0.001762704225257039,-0.0001611655461601913,0.026057044044137,0.0005295873270370066,0.0010489635169506073,0.0005320717464201152,-0.22333215177059174,0.5912784337997437,-0.10021021217107773,0.02603614330291748,0.0003750048635993153,2.9817092581652105e-06,0.00017857593775261194,4.1331377029418945,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.226,32.766,2.847,,,,,False,
1783700463.2047534,2026-07-10T09:21:03,55646,20260710_092058,,,,,,ground_idle,,,,,,,,,False,0.012681787833571434,-0.00419310387223959,1.0019817352294922,0.0038127757143229246,-0.23005661368370056,0.03710351884365082,1.0,-3.0,91.0,24.0,0.024,0.001762704225257039,-0.0001611655461601913,0.026057044044137,0.0005295873270370066,0.0010489635169506073,0.0005320717464201152,-0.22333215177059174,0.5912784337997437,-0.10021021217107773,0.02603614330291748,0.0003750048635993153,2.9817092581652105e-06,0.00017857593775261194,4.1331377029418945,90.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.226,32.766,2.847,,,,,False,
