pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783642983.0407522,2026-07-09T17:23:03,,20260709_172258,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783642983.051092,2026-07-09T17:23:03,13519,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004016478080302477,-0.013999542221426964,1.0002820491790771,0.05187586694955826,-0.1618494987487793,0.2769440710544586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783642983.0612063,2026-07-09T17:23:03,13529,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0025260928086936474,-0.013336334377527237,0.9988034963607788,0.017095355316996574,-0.1152484118938446,-0.1594676971435547,-2.0,0.0,100.0,13.0,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783642983.0713036,2026-07-09T17:23:03,13539,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004597798455506563,-0.011737557128071785,1.0007277727127075,-0.3099386692047119,-0.2273135781288147,-0.06280411034822464,1.0,1.0,93.0,13.0,0.013,0.000601622392423451,-0.0005308385589160025,0.01837798021733761,0.0026003646198660135,-0.0035147250164300203,-0.01339162141084671,-0.6578539609909058,-0.28196385502815247,0.10234131664037704,,,,,,,,,,,,,,,,,,,,,False,
1783642983.081407,2026-07-09T17:23:03,13549,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0032266778871417046,-0.013257183134555817,0.9993642568588257,-0.18979133665561676,-0.3820195496082306,0.14994801580905914,0.0,-4.0,84.0,28.0,0.028,0.000601622392423451,-0.0005308385589160025,0.01837798021733761,0.0026003646198660135,-0.0035147250164300203,-0.01339162141084671,-0.6578539609909058,-0.28196385502815247,0.10234131664037704,,,,,,,,,,,,,,,,,,,,,False,
1783642983.0915074,2026-07-09T17:23:03,13559,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0014181386213749647,-0.012122307904064655,0.9996273517608643,0.08362019062042236,-0.017614535987377167,-0.045507751405239105,-1.0,3.0,88.0,28.0,0.028,0.0005972397048026323,-0.0002571227087173611,0.02232157252728939,0.0026951399631798267,-0.0019224726129323244,0.006660149898380041,-0.6699029207229614,-0.277643084526062,0.10232837498188019,,,,,,,,,,,,,,,,,,,,,False,
1783642983.1016784,2026-07-09T17:23:03,13569,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.002470720559358597,-0.01263834722340107,0.9999536275863647,0.2750770151615143,0.07394395023584366,0.09810855984687805,0.0,-3.0,99.0,28.0,0.028,0.0005972397048026323,-0.0002571227087173611,0.02232157252728939,0.0026951399631798267,-0.0019224726129323244,0.006660149898380041,-0.6699029207229614,-0.277643084526062,0.10232837498188019,0.0223916694521904,0.006565832998603582,3.413445710975793e-06,0.00019774539396166801,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.289,0.401,2.85,,,,,False,
1783642983.1118503,2026-07-09T17:23:03,13582,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004956800024956465,-0.013290236704051495,1.0004637241363525,0.0733279287815094,-0.26406601071357727,0.0341622456908226,-1.0,0.0,102.0,28.0,0.028,-9.022247104439884e-05,-0.0007561073871329427,0.022457800805568695,-0.0005629051011055708,-0.0044255503453314304,0.006607096642255783,-0.6620010137557983,-0.2457766830921173,0.10226690769195557,0.0223916694521904,0.006565832998603582,3.413445710975793e-06,0.00019774539396166801,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.289,0.401,2.85,,,,,False,
1783642983.1219661,2026-07-09T17:23:03,13592,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004696482326835394,-0.010998659767210484,0.9976655840873718,0.19557596743106842,0.39843082427978516,0.1874689906835556,0.0,-3.0,85.0,16.0,0.016,-9.022247104439884e-05,-0.0007561073871329427,0.022457800805568695,-0.0005629051011055708,-0.0044255503453314304,0.006607096642255783,-0.6620010137557983,-0.2457766830921173,0.10226690769195557,0.0223916694521904,0.006565832998603582,3.413445710975793e-06,0.00019774539396166801,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.289,0.401,2.85,,,,,False,
1783642983.1320837,2026-07-09T17:23:03,13599,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0025204159319400787,-0.014517350122332573,0.9994112253189087,0.19037427008152008,0.1994573175907135,0.05568409711122513,0.0,-3.0,85.0,16.0,0.016,-0.000102567246358376,-0.0005016149370931089,0.019768545404076576,-0.0006720720557495952,-0.002997561125084758,-0.008216212503612041,-0.6617956757545471,-0.24104169011116028,0.10291165858507156,0.0223916694521904,0.006565832998603582,3.413445710975793e-06,0.00019774539396166801,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.289,0.401,2.85,,,,,False,
1783642983.1422324,2026-07-09T17:23:03,13612,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.003802083432674408,-0.013572380878031254,1.0004832744598389,0.05170682072639465,-0.2446361482143402,-0.28498125076293945,1.0,1.0,93.0,16.0,0.016,-0.000102567246358376,-0.0005016149370931089,0.019768545404076576,-0.0006720720557495952,-0.002997561125084758,-0.008216212503612041,-0.6617956757545471,-0.24104169011116028,0.10291165858507156,0.0223916694521904,0.006565832998603582,3.413445710975793e-06,0.00019774539396166801,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.289,0.401,2.85,,,,,False,
1783642983.1523683,2026-07-09T17:23:03,13619,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004957625642418861,-0.012818947434425354,1.0015099048614502,-0.016780555248260498,0.09853110462427139,-0.06384637206792831,1.0,1.0,93.0,16.0,0.016,0.0007748380303382874,-0.0002793701132759452,0.019606586545705795,0.00424641277641058,-0.0017885228153318167,-0.008365074172616005,-0.670079231262207,-0.28055495023727417,0.1030193418264389,0.019606586545705795,-0.008364648558199406,3.3152596188301686e-06,0.00019257461826782674,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.296,32.766,2.854,,,,,False,
1783642983.1625051,2026-07-09T17:23:03,13632,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004535739775747061,-0.0117202028632164,0.9997169375419617,-0.19901233911514282,-0.1456652581691742,0.15955065190792084,1.0,5.0,89.0,16.0,0.016,0.0007748380303382874,-0.0002793701132759452,0.019606586545705795,0.00424641277641058,-0.0017885228153318167,-0.008365074172616005,-0.670079231262207,-0.28055495023727417,0.1030193418264389,0.019606586545705795,-0.008364648558199406,3.3152596188301686e-06,0.00019257461826782674,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.296,32.766,2.854,2018.61376953125,809.9537963867188,34.77598190307617,,False,
1783642983.1726851,2026-07-09T17:23:03,13642,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004447768907994032,-0.011559446342289448,0.9996359348297119,0.01339542306959629,0.08510755747556686,0.19243238866329193,-1.0,0.0,92.0,27.0,0.027,-0.00031874715932644904,-0.00027986918576061726,0.01945352554321289,-0.0017342637293040752,-0.0017307064263150096,-0.008007299154996872,-0.6705029606819153,-0.233444482088089,0.10339067876338959,0.019606586545705795,-0.008364648558199406,3.3152596188301686e-06,0.00019257461826782674,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.296,32.766,2.854,2018.61376953125,809.9537963867188,34.77598190307617,,False,
1783642983.1828492,2026-07-09T17:23:03,13652,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.003329433500766754,-0.009744229726493359,1.001020073890686,-0.4659915268421173,-0.23697753250598907,0.061457131057977676,1.0,-5.0,97.0,27.0,0.027,-0.00031874715932644904,-0.00027986918576061726,0.01945352554321289,-0.0017342637293040752,-0.0017307064263150096,-0.008007299154996872,-0.6705029606819153,-0.233444482088089,0.10339067876338959,0.019606586545705795,-0.008364648558199406,3.3152596188301686e-06,0.00019257461826782674,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.296,32.766,2.854,2018.61376953125,809.9537963867188,34.77598190307617,,False,
1783642983.1929915,2026-07-09T17:23:03,13662,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0033960312139242887,-0.013935241848230362,0.9997809529304504,0.22074583172798157,-0.21908235549926758,-0.11875002086162567,0.0,4.0,93.0,27.0,0.027,-7.978143548825756e-05,-0.0004611440235748887,0.022601764649152756,-0.0005547500913962722,-0.0023913283366709948,0.00773124024271965,-0.6652655601501465,-0.24064521491527557,0.105458565056324,0.019606586545705795,-0.008364648558199406,3.3152596188301686e-06,0.00019257461826782674,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.296,32.766,2.854,2018.61376953125,809.9537963867188,34.77598190307617,,False,
1783642983.2031283,2026-07-09T17:23:03,13672,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0029261712916195393,-0.014460796490311623,0.9995359182357788,-0.013974820263683796,0.2271672934293747,0.1827867329120636,0.0,0.0,89.0,27.0,0.027,-7.978143548825756e-05,-0.0004611440235748887,0.022601764649152756,-0.0005547500913962722,-0.0023913283366709948,0.00773124024271965,-0.6652655601501465,-0.24064521491527557,0.105458565056324,0.022679414600133896,0.007768810261040926,3.41345185006503e-06,0.00019774632528424263,3.958944320678711,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.296,32.766,2.854,2018.61376953125,809.9537963867188,34.77598190307617,,False,
1783642983.2132683,2026-07-09T17:23:03,13682,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004117788281291723,-0.012530110776424408,0.9985761046409607,0.061593491584062576,-0.12277006357908249,-0.02853924036026001,-1.0,1.0,102.0,27.0,0.027,-8.92676689545624e-05,-0.0005101156421005726,0.022757165133953094,-0.0003940686583518982,-0.00263544381596148,0.00775121059268713,-0.6758421063423157,-0.22865310311317444,0.10591842234134674,0.022679414600133896,0.007768810261040926,3.41345185006503e-06,0.00019774632528424263,3.958944320678711,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.296,32.766,2.854,2018.61376953125,809.9537963867188,34.77598190307617,,False,
1783642983.223447,2026-07-09T17:23:03,13692,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0052373409271240234,-0.01193180214613676,1.0001342296600342,-0.05574588477611542,-0.11851829290390015,-0.1756637692451477,0.0,-4.0,87.0,15.0,0.015,-8.92676689545624e-05,-0.0005101156421005726,0.022757165133953094,-0.0003940686583518982,-0.00263544381596148,0.00775121059268713,-0.6758421063423157,-0.22865310311317444,0.10591842234134674,0.022679414600133896,0.007768810261040926,3.41345185006503e-06,0.00019774632528424263,3.958944320678711,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.296,32.766,2.854,2018.61376953125,809.9537963867188,34.77598190307617,,False,
1783642983.2336297,2026-07-09T17:23:03,13702,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0063425456173717976,-0.012857399880886078,0.9999968409538269,0.2849431335926056,0.42323625087738037,-0.13837705552577972,0.0,-1.0,88.0,15.0,0.015,0.0007920259376987815,-0.00028438647859729826,0.019519440829753876,0.004355656914412975,-0.0015026568435132504,-0.010199261829257011,-0.676228940486908,-0.27461951971054077,0.10530327260494232,0.022679414600133896,0.007768810261040926,3.41345185006503e-06,0.00019774632528424263,3.958944320678711,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.296,32.766,2.854,2018.61376953125,809.9537963867188,34.77598190307617,,False,
1783642983.2438126,2026-07-09T17:23:03,13712,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0044667781330645084,-0.012671194039285183,1.0015461444854736,0.03676516190171242,0.2608010470867157,0.14680778980255127,0.0,4.0,94.0,15.0,0.015,0.0007920259376987815,-0.00028438647859729826,0.019519440829753876,0.004355656914412975,-0.0015026568435132504,-0.010199261829257011,-0.676228940486908,-0.27461951971054077,0.10530327260494232,0.022679414600133896,0.007768810261040926,3.41345185006503e-06,0.00019774632528424263,3.958944320678711,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.296,32.766,2.854,2018.61376953125,809.9537963867188,34.77598190307617,,False,
1783642983.2539685,2026-07-09T17:23:03,13722,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.003402152331545949,-0.012140670791268349,1.0005929470062256,0.024957315996289253,-0.21552589535713196,0.009871309623122215,0.0,0.0,93.0,15.0,0.015,-8.911143959267065e-05,-0.00030438302201218903,0.019322693347930908,-0.0007653564098291099,-0.0015685451216995716,-0.010066092945635319,-0.6719689965248108,-0.23949182033538818,0.10293206572532654,0.019322693347930908,-0.010086922906339169,3.315250523883151e-06,0.0001925775286508724,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.293,0.395,2.853,2018.5372314453125,809.9606323242188,34.781158447265625,,False,
1783642983.264113,2026-07-09T17:23:03,13732,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.005747705698013306,-0.01040346547961235,1.0002295970916748,-0.01724793016910553,0.03286950662732124,0.003541679820045829,1.0,1.0,91.0,15.0,0.015,-8.911143959267065e-05,-0.00030438302201218903,0.019322693347930908,-0.0007653564098291099,-0.0015685451216995716,-0.010066092945635319,-0.6719689965248108,-0.23949182033538818,0.10293206572532654,0.019322693347930908,-0.010086922906339169,3.315250523883151e-06,0.0001925775286508724,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.293,0.395,2.853,2018.5372314453125,809.9606323242188,34.781158447265625,,False,
1783642983.2742636,2026-07-09T17:23:03,13742,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.006517622619867325,-0.012384330853819847,1.0017505884170532,-0.0694582462310791,-0.15844324231147766,-0.08775851875543594,0.0,-1.0,100.0,29.0,0.029,-8.219914161600173e-05,-0.0005285455263219774,0.019124824553728104,-0.0005584892933256924,-0.0026180841960012913,-0.009855546988546848,-0.6636005640029907,-0.24336904287338257,0.10482627153396606,0.019322693347930908,-0.010086922906339169,3.315250523883151e-06,0.0001925775286508724,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.293,0.395,2.853,2018.5372314453125,809.9606323242188,34.781158447265625,,False,
1783642983.2844036,2026-07-09T17:23:03,13752,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0058240219950675964,-0.011227523908019066,1.0012447834014893,0.06908369809389114,0.013939237222075462,-0.116940438747406,-1.0,0.0,86.0,29.0,0.029,-8.219914161600173e-05,-0.0005285455263219774,0.019124824553728104,-0.0005584892933256924,-0.0026180841960012913,-0.009855546988546848,-0.6636005640029907,-0.24336904287338257,0.10482627153396606,0.019322693347930908,-0.010086922906339169,3.315250523883151e-06,0.0001925775286508724,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.293,0.395,2.853,2018.5372314453125,809.9606323242188,34.781158447265625,,False,
1783642983.294544,2026-07-09T17:23:03,13762,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004297916311770678,-0.01280971895903349,1.000526785850525,-0.07977937906980515,0.23386843502521515,-0.07857365906238556,1.0,0.0,97.0,29.0,0.029,-5.8363399148220196e-05,-0.0004851603298448026,0.023247506469488144,-0.0007780287996865809,-0.0021953522227704525,0.010919205844402313,-0.66404789686203,-0.2435419112443924,0.10592102259397507,0.019322693347930908,-0.010086922906339169,3.315250523883151e-06,0.0001925775286508724,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.293,0.395,2.853,2018.5372314453125,809.9606323242188,34.781158447265625,,False,
1783642983.3047092,2026-07-09T17:23:03,13775,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0064231036230921745,-0.012216669507324696,1.000561237335205,-0.1898200660943985,-0.22851695120334625,0.10967361927032471,-1.0,1.0,91.0,29.0,0.029,-0.00029814383015036583,-0.00027458250406198204,0.023468349128961563,-0.0021023033186793327,-0.00099108403082937,0.011109517887234688,-0.66404789686203,-0.2435419112443924,0.10592102259397507,0.023357495665550232,0.01104156207293272,3.4134786801587325e-06,0.00019774750398937613,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.293,0.395,2.853,2018.5372314453125,809.9606323242188,34.781158447265625,,False,
1783642983.3148692,2026-07-09T17:23:03,13782,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.006309222429990768,-0.01282939501106739,0.9998719096183777,-0.1375969499349594,-0.08289321511983871,0.23219478130340576,0.0,-1.0,96.0,29.0,0.029,-0.00029814383015036583,-0.00027458250406198204,0.023468349128961563,-0.0021023033186793327,-0.00099108403082937,0.011109517887234688,-0.6730107665061951,-0.246964231133461,0.1050504520535469,0.023357495665550232,0.01104156207293272,3.4134786801587325e-06,0.00019774750398937613,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.293,0.395,2.853,2018.5372314453125,809.9606323242188,34.781158447265625,,False,
1783642983.3250203,2026-07-09T17:23:03,13795,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.006149513181298971,-0.011437363922595978,0.9975883960723877,0.10381921380758286,0.060158707201480865,-0.11737250536680222,0.0,-3.0,87.0,15.0,0.015,0.0006202480872161686,-0.0003045473131351173,0.019965510815382004,0.002292789751663804,-0.001171332085505128,-0.008489208295941353,-0.6730107665061951,-0.246964231133461,0.1050504520535469,0.023357495665550232,0.01104156207293272,3.4134786801587325e-06,0.00019774750398937613,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.293,0.395,2.853,2018.5372314453125,809.9606323242188,34.781158447265625,,False,
1783642983.3351634,2026-07-09T17:23:03,13802,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.00413514906540513,-0.010726934298872948,0.9985088109970093,0.10998013615608215,0.2633724808692932,-0.07921182364225388,0.0,0.0,87.0,15.0,0.015,0.0006202480872161686,-0.0003045473131351173,0.019965510815382004,0.002292789751663804,-0.001171332085505128,-0.008489208295941353,-0.6735860109329224,-0.2753124535083771,0.10550224781036377,0.023357495665550232,0.01104156207293272,3.4134786801587325e-06,0.00019774750398937613,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.293,0.395,2.853,2018.5372314453125,809.9606323242188,34.781158447265625,,False,
1783642983.345316,2026-07-09T17:23:03,13815,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004769398830831051,-0.011943698860704899,0.9989668130874634,0.366220623254776,0.016819864511489868,0.1504896581172943,1.0,0.0,97.0,15.0,0.015,0.0008482604753226042,-0.00030194962164387107,0.01979215443134308,0.003292116802185774,-0.0008923880523070693,-0.008785727433860302,-0.6735860109329224,-0.2753124535083771,0.10550224781036377,0.023357495665550232,0.01104156207293272,3.4134786801587325e-06,0.00019774750398937613,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.293,0.395,2.853,2018.5372314453125,809.9606323242188,34.781158447265625,,False,
1783642983.355462,2026-07-09T17:23:03,13822,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.006451033055782318,-0.01285591721534729,1.0003764629364014,0.03900107741355896,-0.10895679891109467,0.12820987403392792,-1.0,-1.0,99.0,15.0,0.015,0.0008482604753226042,-0.00030194962164387107,0.01979215443134308,0.003292116802185774,-0.0008923880523070693,-0.008785727433860302,-0.6726966500282288,-0.28487056493759155,0.10316873341798782,0.01979215443134308,-0.008779219351708889,3.315270078019239e-06,0.0001925780379679054,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,32.766,0.405,2.845,2018.6793212890625,809.9483642578125,34.78159713745117,,False,
1783642983.3657658,2026-07-09T17:23:03,13835,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.003975830972194672,-0.012306335382163525,0.9999241828918457,-0.3601785898208618,-0.4133793115615845,0.11881967633962631,0.0,4.0,91.0,15.0,0.015,-7.589457527501509e-05,-0.00031046883668750525,0.019622504711151123,-0.0018644890515133739,-0.001045806217007339,-0.008742515929043293,-0.6726966500282288,-0.28487056493759155,0.10316873341798782,0.01979215443134308,-0.008779219351708889,3.315270078019239e-06,0.0001925780379679054,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,32.766,0.405,2.845,2018.6793212890625,809.9483642578125,34.78159713745117,,False,
1783642983.375944,2026-07-09T17:23:03,13842,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.005711849313229322,-0.012923704460263252,0.9975549578666687,-0.20864731073379517,0.09612585604190826,-0.12638936936855316,-1.0,-1.0,97.0,29.0,0.029,-7.589457527501509e-05,-0.00031046883668750525,0.019622504711151123,-0.0018644890515133739,-0.001045806217007339,-0.008742515929043293,-0.6821069121360779,-0.2541094720363617,0.10385198891162872,0.01979215443134308,-0.008779219351708889,3.315270078019239e-06,0.0001925780379679054,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,32.766,0.405,2.845,2018.6793212890625,809.9483642578125,34.78159713745117,,False,
1783642983.3860853,2026-07-09T17:23:03,13856,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004226977005600929,-0.011652878485620022,0.9976643919944763,0.06804937869310379,0.1206330955028534,-0.09383281320333481,1.0,-3.0,95.0,29.0,0.029,-2.612671050883364e-05,-0.00047713369713164866,0.02355089783668518,-0.0018161959014832973,-0.0020665910560637712,0.010432901792228222,-0.6652562022209167,-0.2425161749124527,0.10439959913492203,0.01979215443134308,-0.008779219351708889,3.315270078019239e-06,0.0001925780379679054,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,32.766,0.405,2.845,2018.6793212890625,809.9483642578125,34.78159713745117,,False,
1783642983.3962228,2026-07-09T17:23:03,13862,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.004172293469309807,-0.01031456794589758,0.9983055591583252,0.33466172218322754,0.16866177320480347,0.12397994101047516,1.0,4.0,96.0,29.0,0.029,-2.612671050883364e-05,-0.00047713369713164866,0.02355089783668518,-0.0018161959014832973,-0.0020665910560637712,0.010432901792228222,-0.6652562022209167,-0.2425161749124527,0.10439959913492203,0.01979215443134308,-0.008779219351708889,3.315270078019239e-06,0.0001925780379679054,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,32.766,0.405,2.845,2018.6793212890625,809.9483642578125,34.78159713745117,,False,
1783642983.406369,2026-07-09T17:23:03,13875,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.00442130584269762,-0.01031542383134365,0.998018205165863,-0.014963635243475437,0.10774245113134384,0.01751047745347023,0.0,-3.0,95.0,29.0,0.029,0.0006566388765349984,-0.000490930920932442,0.023758279159665108,0.0018018493428826332,-0.0017382053192704916,0.010068785399198532,-0.6652562022209167,-0.2425161749124527,0.10439959913492203,0.023656602948904037,0.010253643617033958,3.413473223190522e-06,0.0001977485662791878,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,0.378,32.766,32.766,0.405,2.845,2018.6793212890625,809.9483642578125,34.78159713745117,,False,
1783642983.4165773,2026-07-09T17:23:03,13882,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.002049649367108941,-0.010436969809234142,1.0014103651046753,-0.11045043170452118,-0.23818537592887878,-0.005346464458853006,0.0,0.0,95.0,29.0,0.029,0.0006566388765349984,-0.000490930920932442,0.023758279159665108,0.0018018493428826332,-0.0017382053192704916,0.010068785399198532,-0.6619901061058044,-0.2749022841453552,0.10379959642887115,0.023656602948904037,0.010253643617033958,3.413473223190522e-06,0.0001977485662791878,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,0.378,32.766,32.766,0.405,2.845,2018.6793212890625,809.9483642578125,34.78159713745117,,False,
1783642983.426924,2026-07-09T17:23:03,13895,20260709_172258,,,,,,ground_idle,,,,,,,,,False,-0.0018349537858739495,-0.011845017783343792,1.0000847578048706,0.220800518989563,0.05890140309929848,0.2302245795726776,-1.0,3.0,82.0,14.0,0.014,0.0008647931972518563,-0.0002975226962007582,0.019693180918693542,0.003306377213448286,-0.00034479552414268255,-0.012193020433187485,-0.6619901061058044,-0.2749022841453552,0.10379959642887115,0.023656602948904037,0.010253643617033958,3.413473223190522e-06,0.0001977485662791878,3.9536657333374023,60.0,0.0,0.0,0.0,0.0,0.0,0.378,32.766,32.766,0.405,2.845,2018.6793212890625,809.9483642578125,34.78159713745117,,False,
