pc_time_s,pc_time_iso,cf_time_ms,session_id,motif_id,motif_type,motif_phase,rep_index,motif_param_json,flight_phase,cmd_vx_m_s,cmd_vy_m_s,cmd_yaw_rate_deg_s,cmd_height_m,cmd_vx_raw_m_s,cmd_vy_raw_m_s,cmd_yaw_rate_raw_deg_s,cmd_height_raw_m,safety_override_active,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,flow_delta_x_px,flow_delta_y_px,flow_squal,zrange_mm,zrange_m,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,roll_deg,pitch_deg,yaw_deg,kalman_state_z_m,kalman_state_pz,kalman_var_z,kalman_var_pz,battery_v,battery_level_pct,pm_state,motor_m1,motor_m2,motor_m3,motor_m4,range_front_m,range_back_m,range_left_m,range_right_m,range_up_m,baro_asl_m,baro_pressure_hpa,baro_temp_c,safety_flag,should_land,event
1783647869.772251,2026-07-09T18:44:29,,20260709_184425,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783647869.7889423,2026-07-09T18:44:29,,20260709_184425,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783647869.7991097,2026-07-09T18:44:29,,20260709_184425,,,,,,ground_idle,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783647869.8092492,2026-07-09T18:44:29,23277,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.008497633039951324,0.0061544012278318405,0.9992147088050842,-0.17341011762619019,-0.3890550136566162,-0.04400183632969856,-3.0,2.0,54.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1783647869.8193882,2026-07-09T18:44:29,23287,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.008073740638792515,0.004057273268699646,0.9982637763023376,-0.11174587160348892,0.0038359949830919504,-0.10729741305112839,3.0,0.0,59.0,0.0,0.0,0.0001662510185269639,0.0005402644164860249,3.70749257854186e-05,-0.000435875408584252,-0.0016871123807504773,-9.781723747437354e-06,0.2291315495967865,0.4367799162864685,0.025776077061891556,,,,,,,,,,,,,,,,,,,,,False,
1783647869.8295286,2026-07-09T18:44:29,23297,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.008615500293672085,0.0019696324598044157,0.9990496635437012,-0.09986689686775208,0.07825030386447906,-0.07018087804317474,0.0,1.0,31.0,0.0,0.0,0.0001662510185269639,0.0005402644164860249,3.70749257854186e-05,-0.000435875408584252,-0.0016871123807504773,-9.781723747437354e-06,0.2291315495967865,0.4367799162864685,0.025776077061891556,,,,,,,,,,,,,,,,,,,,,False,
1783647869.839665,2026-07-09T18:44:29,23307,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.008771971799433231,0.004700549878180027,1.0003141164779663,-0.08740213513374329,0.17926152050495148,-0.20562966167926788,4.0,0.0,33.0,0.0,0.0,-6.06445137236733e-05,-0.0003830926725640893,1.4635961633757688e-05,-0.001481858897022903,-0.006646282970905304,-0.0003765510336961597,0.26628413796424866,0.44453513622283936,0.02526458166539669,,,,,,,,,,,,,,,,,,,,,False,
1783647869.8498118,2026-07-09T18:44:29,23317,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.007125270552933216,0.004572600591927767,0.999497652053833,-0.09565720707178116,0.10407338291406631,-0.13686561584472656,0.0,0.0,58.0,0.0,0.0,-6.06445137236733e-05,-0.0003830926725640893,1.4635961633757688e-05,-0.001481858897022903,-0.006646282970905304,-0.0003765510336961597,0.26628413796424866,0.44453513622283936,0.02526458166539669,1.0672863936633803e-05,-0.00037327499012462795,3.621108135121176e-06,0.0002497988170944154,3.7161290645599365,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.8300000000000001,32.766,32.766,,,,,False,
1783647869.860005,2026-07-09T18:44:29,23328,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.006596162915229797,0.002748640952631831,1.001170039176941,0.03947288915514946,0.49375393986701965,-0.09634260833263397,1.0,0.0,55.0,0.0,0.0,-7.352585816988721e-05,0.0002906324516516179,1.7008933355100453e-05,-0.0013057149481028318,-0.0022116017062216997,-0.0002889716124627739,0.22983680665493011,0.4402318000793457,0.02575749158859253,1.0672863936633803e-05,-0.00037327499012462795,3.621108135121176e-06,0.0002497988170944154,3.7161290645599365,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.8300000000000001,32.766,32.766,,,,,False,
1783647869.8701591,2026-07-09T18:44:29,23337,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.009855683892965317,0.003913525957614183,1.0006239414215088,0.11580438911914825,-0.06002627685666084,0.012426941655576229,1.0,0.0,55.0,0.0,0.0,-7.352585816988721e-05,0.0002906324516516179,1.7008933355100453e-05,-0.0013057149481028318,-0.0022116017062216997,-0.0002889716124627739,0.22983680665493011,0.4402318000793457,0.02575749158859253,1.0672863936633803e-05,-0.00037327499012462795,3.621108135121176e-06,0.0002497988170944154,3.7161290645599365,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.8300000000000001,32.766,32.766,,,,,False,
1783647869.8803282,2026-07-09T18:44:29,23348,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.009110596030950546,0.004553221631795168,1.0010015964508057,0.2045007050037384,-0.3902808725833893,-0.2093726396560669,-3.0,3.0,53.0,0.0,0.0,0.0008842553361319005,0.0005352771258912981,8.532551873940974e-06,0.004231190774589777,-0.0006364388973452151,-0.00025343376910313964,0.21722938120365143,0.39114928245544434,0.024053536355495453,1.0672863936633803e-05,-0.00037327499012462795,3.621108135121176e-06,0.0002497988170944154,3.7161290645599365,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.8300000000000001,32.766,32.766,,,,,False,
1783647869.8905406,2026-07-09T18:44:29,23357,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.009580117650330067,0.003630058141425252,1.0005098581314087,-0.0978652611374855,-0.36731138825416565,-0.04900989681482315,-3.0,3.0,53.0,0.0,0.0,0.0008842553361319005,0.0005352771258912981,8.532551873940974e-06,0.004231190774589777,-0.0006364388973452151,-0.00025343376910313964,0.21722938120365143,0.39114928245544434,0.024053536355495453,1.0672863936633803e-05,-0.00037327499012462795,3.621108135121176e-06,0.0002497988170944154,3.7161290645599365,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.8300000000000001,32.766,32.766,,,,,False,
1783647869.9007328,2026-07-09T18:44:29,23367,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.011506921611726284,0.003623474156484008,1.0009289979934692,0.26066628098487854,-0.1437445878982544,-0.3822292983531952,3.0,1.0,58.0,0.0,0.0,-6.911586388014257e-05,0.0005408694269135594,1.640575283090584e-05,-0.0010278435656800866,-0.0006252265302464366,5.289781256578863e-05,0.21838729083538055,0.4380461275577545,0.0238870307803154,1.640575283090584e-05,6.313755875453353e-05,3.7642798815795686e-06,0.0002635949931573123,3.721407651901245,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.8300000000000001,32.766,32.766,2023.004638671875,809.56396484375,27.152658462524414,,False,
1783647869.9109652,2026-07-09T18:44:29,23378,20260709_184425,,,,,,ground_idle,,,,,,,,,False,0.008372215554118156,0.0006133036222308874,1.000819206237793,-0.26278388500213623,-0.022421931847929955,0.03707044944167137,-5.0,-4.0,56.0,0.0,0.0,-6.911586388014257e-05,0.0005408694269135594,1.640575283090584e-05,-0.0010278435656800866,-0.0006252265302464366,5.289781256578863e-05,0.21838729083538055,0.4380461275577545,0.0238870307803154,1.640575283090584e-05,6.313755875453353e-05,3.7642798815795686e-06,0.0002635949931573123,3.721407651901245,10.0,0.0,0.0,0.0,0.0,0.0,32.766,32.766,0.8300000000000001,32.766,32.766,2023.004638671875,809.56396484375,27.152658462524414,,False,
